num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
262,0.5,0.95,0.95,6.6159857907471675,17
263,0.5,0.95,0.95,9.369598784127675,19
264,0.5,0.95,0.95,18.137425279647672,46
265,0.5,0.95,0.95,8.895999428858774,21
266,0.5,0.95,0.95,10.109635772183536,26
267,0.5,0.95,0.95,4.518653792254501,23
268,0.5,0.95,0.95,5.393347069170033,22
269,0.5,0.95,0.95,6.528403230079019,23
270,0.5,0.95,0.95,9.712518087182211,36
271,0.5,0.95,0.95,8.391712643839321,21
272,0.5,0.95,0.95,26.09730934584876,71
273,0.5,0.95,0.95,14.61877818009352,45
274,0.5,0.95,0.95,3.5190549551319426,15
275,0.5,0.95,0.95,3.0,16
276,0.5,0.95,0.95,9.740239000679296,22
277,0.5,0.95,0.95,12.625109613749554,33
278,0.5,0.95,0.95,5.236116994625577,13
279,0.5,0.95,0.95,4.0,21
280,0.5,0.95,0.95,2.0,13
281,0.5,0.95,0.95,9.364271365959576,26
282,0.5,0.95,0.95,4.70535951406931,13
283,0.5,0.95,0.95,16.1102228912402,39
284,0.5,0.95,0.95,21.991756799976322,61
285,0.5,0.95,0.95,4.060062855725607,9
286,0.5,0.95,0.95,4.64200440999937,14
287,0.5,0.95,0.95,5.722084053727708,15
288,0.5,0.95,0.95,7.039178123323998,16
289,0.5,0.95,0.95,25.717822871232226,67
290,0.5,0.95,0.95,13.76336113574102,32
291,0.5,0.95,0.95,6.0,24
292,0.5,0.95,0.95,6.172770671240265,17
293,0.5,0.95,0.95,8.512508867959152,22
294,0.5,0.95,0.95,10.999941023923471,30
295,0.5,0.95,0.95,4.565044821538819,15
296,0.5,0.95,0.95,5.0,12
297,0.5,0.95,0.95,4.066808247092201,14
298,0.5,0.95,0.95,14.585702470125819,39
299,0.5,0.95,0.95,11.679942169592417,27
300,0.5,0.95,0.95,5.279734218353089,20
301,0.5,0.95,0.95,19.12586637632594,50
302,0.5,0.95,0.95,10.568319110885762,29
303,0.5,0.95,0.95,6.667142376005351,17
304,0.5,0.95,0.95,13.616955291135326,56
305,0.5,0.95,0.95,4.716700156401911,13
306,0.5,0.95,0.95,18.55095168333404,51
307,0.5,0.95,0.95,3.7832893409746777,14
308,0.5,0.95,0.95,12.630138336412136,33
309,0.5,0.95,0.95,18.107871892013502,52
