num episodio,learning constant,discount factor,exploration factor,acumulated reward
1170,0.5,0.95,0.45000000000000007,-20.261686454256754
1171,0.5,0.95,0.45000000000000007,-20.676545197121428
1172,0.5,0.95,0.45000000000000007,-18.54564384049405
1173,0.5,0.95,0.45000000000000007,-21.646162466553093
1174,0.5,0.95,0.45000000000000007,-18.806039307597327
1175,0.5,0.95,0.45000000000000007,-18.651777942170874
1176,0.5,0.95,0.45000000000000007,-19.574053722385823
1177,0.5,0.95,0.45000000000000007,-18.042408497198846
1178,0.5,0.95,0.45000000000000007,-15.914378700170266
1179,0.5,0.95,0.45000000000000007,-18.251732795844692
1180,0.5,0.95,0.45000000000000007,-21.7758130946372
1181,0.5,0.95,0.45000000000000007,-21.501073169041472
1182,0.5,0.95,0.45000000000000007,-19.407256496062622
1183,0.5,0.95,0.45000000000000007,-19.296671679152144
1184,0.5,0.95,0.45000000000000007,-16.402041759705227
1185,0.5,0.95,0.45000000000000007,-18.76855181627012
1186,0.5,0.95,0.45000000000000007,-13.627824749716194
1187,0.5,0.95,0.45000000000000007,-19.831522763632478
1188,0.5,0.95,0.45000000000000007,-18.957608146070907
1189,0.5,0.95,0.45000000000000007,-25.557540908184524
1190,0.5,0.95,0.45000000000000007,-18.959898298738327
1191,0.5,0.95,0.45000000000000007,-23.416582669936368
1192,0.5,0.95,0.45000000000000007,-20.0219068924867
1193,0.5,0.95,0.45000000000000007,-19.581697789542062
1194,0.5,0.95,0.45000000000000007,-23.10800019250222
1195,0.5,0.95,0.45000000000000007,-23.57594186158353
1196,0.5,0.95,0.45000000000000007,-15.295958743613083
1197,0.5,0.95,0.45000000000000007,-21.82776015679424
1198,0.5,0.95,0.45000000000000007,-17.359905221411964
1199,0.5,0.95,0.45000000000000007,-19.37849231402929
1200,0.5,0.95,0.45000000000000007,-25.372737193043022
1201,0.5,0.95,0.45000000000000007,-18.25016911683525
1202,0.5,0.95,0.45000000000000007,-18.830485925409057
1203,0.5,0.95,0.45000000000000007,-19.17162398725079
1204,0.5,0.95,0.45000000000000007,-20.727078061389214
1205,0.5,0.95,0.45000000000000007,-24.1251851757367
1206,0.5,0.95,0.3500000000000001,-19.842312456092696
1207,0.5,0.95,0.3500000000000001,-18.897555407519867
1208,0.5,0.95,0.3500000000000001,-21.19389894014404
1209,0.5,0.95,0.3500000000000001,-22.731445117791726
1210,0.5,0.95,0.3500000000000001,-20.36656285036774
1211,0.5,0.95,0.3500000000000001,-21.347101270970334
1212,0.5,0.95,0.3500000000000001,-18.750971834775765
1213,0.5,0.95,0.3500000000000001,-17.73435948922272
1214,0.5,0.95,0.3500000000000001,-19.535820403647826
1215,0.5,0.95,0.3500000000000001,-19.39212836818393
1216,0.5,0.95,0.3500000000000001,-19.90629105956219
1217,0.5,0.95,0.3500000000000001,-22.790688555767932
1218,0.5,0.95,0.3500000000000001,-22.060795680289324
1219,0.5,0.95,0.3500000000000001,-18.192631938557017
1220,0.5,0.95,0.3500000000000001,-19.680250482818327
1221,0.5,0.95,0.3500000000000001,-13.627474214656692
1222,0.5,0.95,0.3500000000000001,-18.34692197664146
1223,0.5,0.95,0.3500000000000001,-19.478919107280124
1224,0.5,0.95,0.3500000000000001,-10.133570961364349
1225,0.5,0.95,0.3500000000000001,-18.57279624175244
1226,0.5,0.95,0.3500000000000001,-19.723015612803547
1227,0.5,0.95,0.3500000000000001,-19.47020396389216
1228,0.5,0.95,0.3500000000000001,-22.412192427575388
1229,0.5,0.95,0.3500000000000001,-21.41293572651827
1230,0.5,0.95,0.3500000000000001,-22.19601146224104
1231,0.5,0.95,0.3500000000000001,-21.619155083453688
1232,0.5,0.95,0.3500000000000001,-19.106522674403372
1233,0.5,0.95,0.3500000000000001,-18.59644869562517
1234,0.5,0.95,0.3500000000000001,-19.881559188038857
1235,0.5,0.95,0.3500000000000001,-21.310518961374154
1236,0.5,0.95,0.3500000000000001,-15.562090450110631
1237,0.5,0.95,0.3500000000000001,-21.557960055601917
1238,0.5,0.95,0.3500000000000001,-18.338599252898454
1239,0.5,0.95,0.3500000000000001,-17.066795282750455
1240,0.5,0.95,0.3500000000000001,-20.69758769215963
1241,0.5,0.95,0.3500000000000001,-18.293851161282575
1242,0.5,0.95,0.3500000000000001,-19.232981392474624
1243,0.5,0.95,0.3500000000000001,-22.11644220871757
1244,0.5,0.95,0.3500000000000001,-21.240119497235717
1245,0.5,0.95,0.3500000000000001,-22.91348797217394
1246,0.5,0.95,0.3500000000000001,-21.311203872753797
1247,0.5,0.95,0.3500000000000001,-21.562389769076596
1248,0.5,0.95,0.3500000000000001,-22.464335114840864
1249,0.5,0.95,0.3500000000000001,-18.984642895614005
1250,0.5,0.95,0.3500000000000001,-15.722851571613697
1251,0.5,0.95,0.3500000000000001,-17.416913081923845
1252,0.5,0.95,0.3500000000000001,-16.82862790641972
1253,0.5,0.95,0.3500000000000001,-19.122242209452
1254,0.5,0.95,0.3500000000000001,-19.712839126430172
1255,0.5,0.95,0.3500000000000001,-21.907609310558534
1256,0.5,0.95,0.3500000000000001,-19.14038994700263
1257,0.5,0.95,0.3500000000000001,-21.412631239841105
1258,0.5,0.95,0.3500000000000001,-16.581369906913732
1259,0.5,0.95,0.3500000000000001,-15.601584788221377
1260,0.5,0.95,0.3500000000000001,-19.878831581398273
1261,0.5,0.95,0.3500000000000001,-16.860519856900495
1262,0.5,0.95,0.3500000000000001,-19.122852798634707
1263,0.5,0.95,0.3500000000000001,-23.33953324832881
1264,0.5,0.95,0.3500000000000001,-14.394200901921492
1265,0.5,0.95,0.3500000000000001,-18.37426943724029
1266,0.5,0.95,0.3500000000000001,-19.30346465357088
1267,0.5,0.95,0.3500000000000001,-20.434283904969238
1268,0.5,0.95,0.3500000000000001,-20.72104599512537
1269,0.5,0.95,0.3500000000000001,-19.507904221708124
1270,0.5,0.95,0.3500000000000001,-18.96911177371801
1271,0.5,0.95,0.3500000000000001,-19.17090159279752
1272,0.5,0.95,0.3500000000000001,-19.282801559658854
1273,0.5,0.95,0.3500000000000001,-18.12334113113073
1274,0.5,0.95,0.3500000000000001,-22.151746567486704
1275,0.5,0.95,0.3500000000000001,-24.83861725332021
1276,0.5,0.95,0.3500000000000001,0.08489963386014339
1277,0.5,0.95,0.3500000000000001,-19.003928741937337
1278,0.5,0.95,0.3500000000000001,-19.921241773857084
1279,0.5,0.95,0.3500000000000001,-21.252658417871785
1280,0.5,0.95,0.3500000000000001,-19.63506215640251
1281,0.5,0.95,0.3500000000000001,-21.42593989415461
1282,0.5,0.95,0.3500000000000001,-19.69093684689678
1283,0.5,0.95,0.3500000000000001,-18.298706511536583
1284,0.5,0.95,0.3500000000000001,-24.980367292035442
1285,0.5,0.95,0.3500000000000001,-18.55272706844095
1286,0.5,0.95,0.3500000000000001,-20.796285630525357
1287,0.5,0.95,0.3500000000000001,-18.915518038559576
1288,0.5,0.95,0.3500000000000001,-19.373718273588523
1289,0.5,0.95,0.3500000000000001,-16.864410692183508
1290,0.5,0.95,0.3500000000000001,-22.503174180305663
1291,0.5,0.95,0.3500000000000001,-22.47780462792865
1292,0.5,0.95,0.3500000000000001,-22.771200003657608
1293,0.5,0.95,0.3500000000000001,-20.12441412084069
1294,0.5,0.95,0.3500000000000001,-23.38395757565028
1295,0.5,0.95,0.3500000000000001,-21.396370303542977
1296,0.5,0.95,0.3500000000000001,-22.717159840656446
1297,0.5,0.95,0.3500000000000001,-23.071695294638157
1298,0.5,0.95,0.3500000000000001,-17.566489138665286
1299,0.5,0.95,0.3500000000000001,-21.847172794241047
1300,0.5,0.95,0.3500000000000001,-16.15714190428196
1301,0.5,0.95,0.3500000000000001,-19.587056683274323
1302,0.5,0.95,0.3500000000000001,-19.65249810774826
1303,0.5,0.95,0.3500000000000001,-28.653097770447115
1304,0.5,0.95,0.3500000000000001,-18.44872817711171
1305,0.5,0.95,0.3500000000000001,-22.406619461184455
1306,0.5,0.95,0.3500000000000001,-22.07945604851127
1307,0.5,0.95,0.3500000000000001,-18.393112183186528
1308,0.5,0.95,0.3500000000000001,-12.336718671907729
1309,0.5,0.95,0.3500000000000001,-18.417146714979825
1310,0.5,0.95,0.3500000000000001,-18.994478346852034
1311,0.5,0.95,0.3500000000000001,-19.682320396685036
1312,0.5,0.95,0.3500000000000001,-23.142569749676632
1313,0.5,0.95,0.3500000000000001,-19.04810885675257
1314,0.5,0.95,0.3500000000000001,-18.30644825102445
1315,0.5,0.95,0.3500000000000001,-19.933677249661923
1316,0.5,0.95,0.3500000000000001,-13.007901637569152
1317,0.5,0.95,0.3500000000000001,-18.841798348780223
1318,0.5,0.95,0.3500000000000001,-16.383123947451875
1319,0.5,0.95,0.3500000000000001,-17.786009801936487
1320,0.5,0.95,0.3500000000000001,-19.430902834453573
1321,0.5,0.95,0.3500000000000001,-17.160438701841006
1322,0.5,0.95,0.3500000000000001,-16.397144588280227
1323,0.5,0.95,0.3500000000000001,-17.42328337655013
1324,0.5,0.95,0.3500000000000001,-15.674250608837584
1325,0.5,0.95,0.3500000000000001,-16.89389117366997
1326,0.5,0.95,0.3500000000000001,-19.26866188290066
1327,0.5,0.95,0.3500000000000001,-18.62429561984309
1328,0.5,0.95,0.3500000000000001,-19.31356456339277
1329,0.5,0.95,0.3500000000000001,-19.586811414050064
1330,0.5,0.95,0.3500000000000001,-18.952654265221938
1331,0.5,0.95,0.3500000000000001,-17.619186895410284
1332,0.5,0.95,0.3500000000000001,-22.647877875805012
1333,0.5,0.95,0.3500000000000001,-21.6402748342962
1334,0.5,0.95,0.3500000000000001,-17.280125558880137
1335,0.5,0.95,0.3500000000000001,-18.584013908299806
1336,0.5,0.95,0.3500000000000001,-16.60431142500997
1337,0.5,0.95,0.3500000000000001,-20.333167236790405
1338,0.5,0.95,0.3500000000000001,-17.418201164034873
1339,0.5,0.95,0.3500000000000001,-19.393376687469935
1340,0.5,0.95,0.3500000000000001,-19.147331323182293
1341,0.5,0.95,0.3500000000000001,-18.9393203752323
1342,0.5,0.95,0.3500000000000001,-19.410865875228673
1343,0.5,0.95,0.3500000000000001,-19.85944632458385
1344,0.5,0.95,0.3500000000000001,-19.744130074896542
1345,0.5,0.95,0.3500000000000001,-22.25858502222034
1346,0.5,0.95,0.3500000000000001,-19.446547705545015
1347,0.5,0.95,0.3500000000000001,-23.862448068260246
1348,0.5,0.95,0.3500000000000001,-16.949314796298644
1349,0.5,0.95,0.3500000000000001,-22.139576848101765
1350,0.5,0.95,0.3500000000000001,-21.32026367664508
1351,0.5,0.95,0.3500000000000001,-13.637428362690194
1352,0.5,0.95,0.3500000000000001,-20.891510037522668
1353,0.5,0.95,0.3500000000000001,-21.582227389082828
1354,0.5,0.95,0.3500000000000001,-18.52558404519164
1355,0.5,0.95,0.3500000000000001,-18.17314937105995
1356,0.5,0.95,0.3500000000000001,-19.687210927361644
1357,0.5,0.95,0.3500000000000001,-19.559076724723827
1358,0.5,0.95,0.3500000000000001,-19.689878421822222
1359,0.5,0.95,0.3500000000000001,-17.62871444333995
1360,0.5,0.95,0.3500000000000001,-12.724515607647326
1361,0.5,0.95,0.3500000000000001,-18.494665559020962
1362,0.5,0.95,0.3500000000000001,-14.965968917240449
1363,0.5,0.95,0.3500000000000001,-17.961254545882223
1364,0.5,0.95,0.3500000000000001,-19.670514312867542
1365,0.5,0.95,0.3500000000000001,-19.670604799111988
1366,0.5,0.95,0.3500000000000001,-18.933302337771675
1367,0.5,0.95,0.3500000000000001,-19.88014632033788
1368,0.5,0.95,0.3500000000000001,-18.213431248834794
1369,0.5,0.95,0.3500000000000001,-19.410308728118988
1370,0.5,0.95,0.3500000000000001,-17.046559099122348
1371,0.5,0.95,0.3500000000000001,-19.641936618997267
1372,0.5,0.95,0.3500000000000001,-17.665795887028505
1373,0.5,0.95,0.3500000000000001,-19.384911584005796
1374,0.5,0.95,0.3500000000000001,-19.276478097498995
1375,0.5,0.95,0.3500000000000001,-18.62186824473176
1376,0.5,0.95,0.3500000000000001,-19.52697913471301
1377,0.5,0.95,0.3500000000000001,-19.271355016572898
1378,0.5,0.95,0.3500000000000001,-18.71511738469502
1379,0.5,0.95,0.3500000000000001,-16.282757052165277
1380,0.5,0.95,0.3500000000000001,-19.09917755465673
1381,0.5,0.95,0.3500000000000001,-19.565314345411565
1382,0.5,0.95,0.3500000000000001,-18.12325192232152
1383,0.5,0.95,0.3500000000000001,-21.184285101258922
1384,0.5,0.95,0.3500000000000001,-16.743605157343712
1385,0.5,0.95,0.3500000000000001,-13.521547841821945
1386,0.5,0.95,0.3500000000000001,-18.385273699365413
1387,0.5,0.95,0.3500000000000001,-23.711231637079962
1388,0.5,0.95,0.3500000000000001,-21.107123116738116
1389,0.5,0.95,0.3500000000000001,-21.1939886167197
1390,0.5,0.95,0.3500000000000001,-17.832109240459758
1391,0.5,0.95,0.3500000000000001,-19.259444609148375
1392,0.5,0.95,0.3500000000000001,-19.02387980569956
1393,0.5,0.95,0.3500000000000001,-19.02330971269418
1394,0.5,0.95,0.3500000000000001,-24.567060352454842
1395,0.5,0.95,0.3500000000000001,-17.160060760847117
1396,0.5,0.95,0.3500000000000001,-21.35575861934067
1397,0.5,0.95,0.3500000000000001,-20.88382019720293
1398,0.5,0.95,0.3500000000000001,-18.391890177140482
1399,0.5,0.95,0.3500000000000001,-24.254819437325146
1400,0.5,0.95,0.3500000000000001,-22.610963819766184
1401,0.5,0.95,0.3500000000000001,-31.408156835340264
1402,0.5,0.95,0.3500000000000001,-19.22916673199108
1403,0.5,0.95,0.3500000000000001,-21.193659941399087
1404,0.5,0.95,0.3500000000000001,-21.648613912468534
1405,0.5,0.95,0.3500000000000001,-21.024850696878975
1406,0.5,0.95,0.3500000000000001,-19.98614164442377
1407,0.5,0.95,0.2500000000000001,-19.20770694088485
1408,0.5,0.95,0.2500000000000001,-16.913396187262524
1409,0.5,0.95,0.2500000000000001,-21.15144622071344
1410,0.5,0.95,0.2500000000000001,-23.491447754374303
1411,0.5,0.95,0.2500000000000001,-20.74744124977628
1412,0.5,0.95,0.2500000000000001,-18.971330513093125
1413,0.5,0.95,0.2500000000000001,-18.413475152218624
1414,0.5,0.95,0.2500000000000001,-19.424973684969316
1415,0.5,0.95,0.2500000000000001,-19.76420949848388
1416,0.5,0.95,0.2500000000000001,-21.336657899725317
1417,0.5,0.95,0.2500000000000001,-22.190566699031663
1418,0.5,0.95,0.2500000000000001,-19.45088625382438
1419,0.5,0.95,0.2500000000000001,-19.43825884192979
1420,0.5,0.95,0.2500000000000001,-22.85858906793667
1421,0.5,0.95,0.2500000000000001,-18.235226590279453
1422,0.5,0.95,0.2500000000000001,-19.74026947318819
1423,0.5,0.95,0.2500000000000001,-18.88372802102032
1424,0.5,0.95,0.2500000000000001,-20.221767851414473
1425,0.5,0.95,0.2500000000000001,-21.781554634771556
1426,0.5,0.95,0.2500000000000001,-19.476766937023612
1427,0.5,0.95,0.2500000000000001,-19.83885290155373
1428,0.5,0.95,0.2500000000000001,-18.922225861365305
1429,0.5,0.95,0.2500000000000001,-22.41435306421031
1430,0.5,0.95,0.2500000000000001,-21.305986021222026
1431,0.5,0.95,0.2500000000000001,-19.993378661359476
1432,0.5,0.95,0.2500000000000001,-19.432750089239114
1433,0.5,0.95,0.2500000000000001,-18.576163848439762
1434,0.5,0.95,0.2500000000000001,-23.597291170076872
1435,0.5,0.95,0.2500000000000001,-22.390014492156425
1436,0.5,0.95,0.2500000000000001,-19.37830411284412
1437,0.5,0.95,0.2500000000000001,-19.537905330230704
1438,0.5,0.95,0.2500000000000001,-19.14060573228094
1439,0.5,0.95,0.2500000000000001,-18.526270416749966
1440,0.5,0.95,0.2500000000000001,-18.742674036442985
1441,0.5,0.95,0.2500000000000001,-19.81327814993211
1442,0.5,0.95,0.2500000000000001,-19.473465466343168
1443,0.5,0.95,0.2500000000000001,-20.607398525350643
1444,0.5,0.95,0.2500000000000001,-19.73265658607267
1445,0.5,0.95,0.2500000000000001,-24.56609395151112
1446,0.5,0.95,0.2500000000000001,-19.397012094027513
1447,0.5,0.95,0.2500000000000001,-14.121285545686188
1448,0.5,0.95,0.2500000000000001,-16.327955713834484
1449,0.5,0.95,0.2500000000000001,-19.76303120039606
1450,0.5,0.95,0.2500000000000001,-19.99731037721261
1451,0.5,0.95,0.2500000000000001,-19.755263013497924
1452,0.5,0.95,0.2500000000000001,-19.290748590232347
1453,0.5,0.95,0.2500000000000001,-20.266205915124537
1454,0.5,0.95,0.2500000000000001,-14.840711261904797
1455,0.5,0.95,0.2500000000000001,-19.55817800308528
1456,0.5,0.95,0.2500000000000001,-19.359213145093953
1457,0.5,0.95,0.2500000000000001,-17.161584732272686
1458,0.5,0.95,0.2500000000000001,-19.578405101240644
1459,0.5,0.95,0.2500000000000001,-22.961958520843798
1460,0.5,0.95,0.2500000000000001,-19.234638442903623
1461,0.5,0.95,0.2500000000000001,-19.762414518930505
1462,0.5,0.95,0.2500000000000001,-20.35012979325328
1463,0.5,0.95,0.2500000000000001,-20.83205449404203
1464,0.5,0.95,0.2500000000000001,-22.89704797029836
1465,0.5,0.95,0.2500000000000001,-18.697535515611555
1466,0.5,0.95,0.2500000000000001,-22.708969737119723
1467,0.5,0.95,0.2500000000000001,-21.206923087362107
1468,0.5,0.95,0.2500000000000001,-19.54306326896455
1469,0.5,0.95,0.2500000000000001,-20.637562861678138
1470,0.5,0.95,0.2500000000000001,-22.454905476431488
1471,0.5,0.95,0.2500000000000001,-15.423579297936616
1472,0.5,0.95,0.2500000000000001,-18.767560643455116
1473,0.5,0.95,0.2500000000000001,-19.70443846746484
1474,0.5,0.95,0.2500000000000001,-19.17665414347065
1475,0.5,0.95,0.2500000000000001,-18.6749239030745
1476,0.5,0.95,0.2500000000000001,-19.425594462401993
1477,0.5,0.95,0.2500000000000001,-20.70473975168011
1478,0.5,0.95,0.2500000000000001,-18.499357738572648
1479,0.5,0.95,0.2500000000000001,-19.744001832082006
1480,0.5,0.95,0.2500000000000001,-24.271310395111485
1481,0.5,0.95,0.2500000000000001,-20.278742024600394
1482,0.5,0.95,0.2500000000000001,-19.391560473895527
1483,0.5,0.95,0.2500000000000001,-20.891097534279695
1484,0.5,0.95,0.2500000000000001,-14.095141661583213
1485,0.5,0.95,0.2500000000000001,-19.38923055899969
1486,0.5,0.95,0.2500000000000001,-7.309567290630193
1487,0.5,0.95,0.2500000000000001,-19.047463014551784
1488,0.5,0.95,0.2500000000000001,-18.24956549852718
1489,0.5,0.95,0.2500000000000001,-18.597966183653963
1490,0.5,0.95,0.2500000000000001,-18.09169155788995
1491,0.5,0.95,0.2500000000000001,-20.008027080484016
1492,0.5,0.95,0.2500000000000001,-19.21015412277913
1493,0.5,0.95,0.2500000000000001,-18.27884356165689
1494,0.5,0.95,0.2500000000000001,-14.644719801842523
1495,0.5,0.95,0.2500000000000001,-17.739262168853113
1496,0.5,0.95,0.2500000000000001,-18.1959703725774
1497,0.5,0.95,0.2500000000000001,-18.828529992344013
1498,0.5,0.95,0.2500000000000001,-21.31518660087476
1499,0.5,0.95,0.2500000000000001,-17.073576825256257
1500,0.5,0.95,0.2500000000000001,-14.561366299760383
1501,0.5,0.95,0.2500000000000001,-17.728697664886127
1502,0.5,0.95,0.2500000000000001,-15.198010564513266
1503,0.5,0.95,0.2500000000000001,-20.75641712508001
1504,0.5,0.95,0.2500000000000001,-19.094243069885973
1505,0.5,0.95,0.2500000000000001,-19.659407023298115
1506,0.5,0.95,0.2500000000000001,-18.41499477169286
1507,0.5,0.95,0.2500000000000001,-20.145648544486516
1508,0.5,0.95,0.2500000000000001,-19.228051617537268
1509,0.5,0.95,0.2500000000000001,-21.203598255562532
1510,0.5,0.95,0.2500000000000001,-18.662484292999498
1511,0.5,0.95,0.2500000000000001,-17.883021805187276
1512,0.5,0.95,0.2500000000000001,-18.78444535969019
1513,0.5,0.95,0.2500000000000001,-19.46890149268829
1514,0.5,0.95,0.2500000000000001,-16.429067605244793
1515,0.5,0.95,0.2500000000000001,-19.49992637160355
1516,0.5,0.95,0.2500000000000001,-19.652733243623015
1517,0.5,0.95,0.2500000000000001,-19.190127408107095
1518,0.5,0.95,0.2500000000000001,-21.52620743689976
1519,0.5,0.95,0.2500000000000001,-20.062205246882858
1520,0.5,0.95,0.2500000000000001,-18.177691623742334
1521,0.5,0.95,0.2500000000000001,-10.052548516783329
1522,0.5,0.95,0.2500000000000001,-22.55825675732399
1523,0.5,0.95,0.2500000000000001,-22.62326523035575
1524,0.5,0.95,0.2500000000000001,-17.479357667402265
1525,0.5,0.95,0.2500000000000001,-18.92823613270026
1526,0.5,0.95,0.2500000000000001,-22.095599638278905
1527,0.5,0.95,0.2500000000000001,-25.18488265034556
1528,0.5,0.95,0.2500000000000001,-19.591679758093036
1529,0.5,0.95,0.2500000000000001,-19.294423279539455
1530,0.5,0.95,0.2500000000000001,-19.48555440427042
1531,0.5,0.95,0.2500000000000001,-19.091595139478972
1532,0.5,0.95,0.2500000000000001,-19.77872695172818
1533,0.5,0.95,0.2500000000000001,-20.663493761544732
1534,0.5,0.95,0.2500000000000001,-23.53993547296317
1535,0.5,0.95,0.2500000000000001,-18.791144029917028
1536,0.5,0.95,0.2500000000000001,-19.77812800731637
1537,0.5,0.95,0.2500000000000001,-18.996041676869616
1538,0.5,0.95,0.2500000000000001,-17.43662311340658
1539,0.5,0.95,0.2500000000000001,-23.86507826310412
1540,0.5,0.95,0.2500000000000001,-20.60231721881329
1541,0.5,0.95,0.2500000000000001,-20.887296182040465
1542,0.5,0.95,0.2500000000000001,-20.84227378478896
1543,0.5,0.95,0.2500000000000001,-23.125124316519923
1544,0.5,0.95,0.2500000000000001,-16.49506672298157
1545,0.5,0.95,0.2500000000000001,-20.7098334466593
1546,0.5,0.95,0.2500000000000001,-19.951373894143487
1547,0.5,0.95,0.2500000000000001,-19.716688213522122
1548,0.5,0.95,0.2500000000000001,-18.92088164694697
1549,0.5,0.95,0.2500000000000001,-19.09123026552978
1550,0.5,0.95,0.2500000000000001,-19.72672932687324
1551,0.5,0.95,0.2500000000000001,-17.385836553769767
1552,0.5,0.95,0.2500000000000001,-22.577699669303282
1553,0.5,0.95,0.2500000000000001,-19.79171221248779
1554,0.5,0.95,0.2500000000000001,-19.551315768166493
1555,0.5,0.95,0.2500000000000001,-18.294410627764567
1556,0.5,0.95,0.2500000000000001,-18.82244520925262
1557,0.5,0.95,0.2500000000000001,-22.372431547504764
1558,0.5,0.95,0.2500000000000001,-15.811146124364583
1559,0.5,0.95,0.2500000000000001,-21.030117024957583
1560,0.5,0.95,0.2500000000000001,-19.589536714566304
1561,0.5,0.95,0.2500000000000001,-13.795937062146828
1562,0.5,0.95,0.2500000000000001,-15.908471341399405
1563,0.5,0.95,0.2500000000000001,-19.42781368328692
1564,0.5,0.95,0.2500000000000001,-19.810705095261216
1565,0.5,0.95,0.2500000000000001,-15.391256812144519
1566,0.5,0.95,0.2500000000000001,-21.209919232181743
1567,0.5,0.95,0.2500000000000001,-17.987899184031143
1568,0.5,0.95,0.2500000000000001,-21.713398474011303
1569,0.5,0.95,0.2500000000000001,-20.910106676323863
1570,0.5,0.95,0.2500000000000001,-21.580495059908028
1571,0.5,0.95,0.2500000000000001,-22.501030821187612
1572,0.5,0.95,0.2500000000000001,-17.69090710716458
1573,0.5,0.95,0.2500000000000001,-17.537811577024605
1574,0.5,0.95,0.2500000000000001,-20.76560968266006
1575,0.5,0.95,0.2500000000000001,-19.789373369876877
1576,0.5,0.95,0.2500000000000001,-16.05082383649958
1577,0.5,0.95,0.2500000000000001,-22.151033675164907
1578,0.5,0.95,0.2500000000000001,-21.559623175082464
1579,0.5,0.95,0.2500000000000001,-20.943774853218763
1580,0.5,0.95,0.2500000000000001,-18.98827747127452
1581,0.5,0.95,0.2500000000000001,-16.64676569135826
1582,0.5,0.95,0.2500000000000001,-20.23601265410816
1583,0.5,0.95,0.2500000000000001,-19.599097220185868
1584,0.5,0.95,0.2500000000000001,-16.921982313460816
1585,0.5,0.95,0.2500000000000001,-23.136624146126437
1586,0.5,0.95,0.2500000000000001,-20.64998197873747
1587,0.5,0.95,0.2500000000000001,-21.691562486405605
1588,0.5,0.95,0.2500000000000001,-21.39730981916785
1589,0.5,0.95,0.2500000000000001,-22.42677914130551
1590,0.5,0.95,0.2500000000000001,-16.78862175592937
1591,0.5,0.95,0.2500000000000001,-19.911061975777212
1592,0.5,0.95,0.2500000000000001,-17.901182707907072
1593,0.5,0.95,0.2500000000000001,-18.543111188531
1594,0.5,0.95,0.2500000000000001,-18.811616459802533
1595,0.5,0.95,0.2500000000000001,-15.896541086288334
1596,0.5,0.95,0.2500000000000001,-16.02296376960259
1597,0.5,0.95,0.2500000000000001,-16.607029106105404
1598,0.5,0.95,0.2500000000000001,-18.81338775818051
1599,0.5,0.95,0.2500000000000001,-18.679427449424736
1600,0.5,0.95,0.2500000000000001,-17.47897471297597
1601,0.5,0.95,0.2500000000000001,-19.5683477637049
1602,0.5,0.95,0.2500000000000001,-16.08558039749953
1603,0.5,0.95,0.2500000000000001,-19.47070412438391
1604,0.5,0.95,0.2500000000000001,-19.679512092353445
1605,0.5,0.95,0.2500000000000001,-18.586708085310786
1606,0.5,0.95,0.2500000000000001,-19.60711898812979
1607,0.5,0.95,0.2500000000000001,-19.33972718737987
1608,0.5,0.95,0.1500000000000001,-18.53897268289865
1609,0.5,0.95,0.1500000000000001,-18.93738062212208
1610,0.5,0.95,0.1500000000000001,-7.188199641941024
1611,0.5,0.95,0.1500000000000001,-13.725688329854204
1612,0.5,0.95,0.1500000000000001,-18.909420651438488
1613,0.5,0.95,0.1500000000000001,-19.036216850683925
1614,0.5,0.95,0.1500000000000001,-19.565571698395676
1615,0.5,0.95,0.1500000000000001,-21.134029038155845
1616,0.5,0.95,0.1500000000000001,-17.416998179906468
1617,0.5,0.95,0.1500000000000001,-15.567210036395227
1618,0.5,0.95,0.1500000000000001,-19.369021700386924
1619,0.5,0.95,0.1500000000000001,-23.873739213528555
1620,0.5,0.95,0.1500000000000001,-20.733477197227433
1621,0.5,0.95,0.1500000000000001,-21.740678684643584
1622,0.5,0.95,0.1500000000000001,-17.007065107328472
1623,0.5,0.95,0.1500000000000001,-18.83096077669793
1624,0.5,0.95,0.1500000000000001,-19.618032045469928
1625,0.5,0.95,0.1500000000000001,-19.486638529239862
1626,0.5,0.95,0.1500000000000001,-18.16727297731496
1627,0.5,0.95,0.1500000000000001,-23.414635604446065
1628,0.5,0.95,0.1500000000000001,-23.339909779956088
1629,0.5,0.95,0.1500000000000001,-17.134640252079244
1630,0.5,0.95,0.1500000000000001,-18.918846545909613
1631,0.5,0.95,0.1500000000000001,-18.174036381887475
1632,0.5,0.95,0.1500000000000001,-18.41001125746723
1633,0.5,0.95,0.1500000000000001,-19.895135448908828
1634,0.5,0.95,0.1500000000000001,-19.069007964483138
1635,0.5,0.95,0.1500000000000001,-21.456742500485976
1636,0.5,0.95,0.1500000000000001,-11.025072828043788
1637,0.5,0.95,0.1500000000000001,-19.32037776538354
1638,0.5,0.95,0.1500000000000001,-20.233925366795944
1639,0.5,0.95,0.1500000000000001,-21.82903789645818
1640,0.5,0.95,0.1500000000000001,-19.445418688523112
1641,0.5,0.95,0.1500000000000001,-19.20275597332829
1642,0.5,0.95,0.1500000000000001,-19.73705972956302
1643,0.5,0.95,0.1500000000000001,-21.843107646617664
1644,0.5,0.95,0.1500000000000001,-24.22968735806945
1645,0.5,0.95,0.1500000000000001,-23.47371770727473
1646,0.5,0.95,0.1500000000000001,-19.43978574112876
1647,0.5,0.95,0.1500000000000001,-18.540549160974827
1648,0.5,0.95,0.1500000000000001,-19.392443760919956
1649,0.5,0.95,0.1500000000000001,-18.19153274206048
1650,0.5,0.95,0.1500000000000001,-16.94941144282579
