num episodio,learning constant,discount factor,exploration factor,acumulated reward
1167,0.5,0.95,0.45000000000000007,-19.394876472167752
1168,0.5,0.95,0.45000000000000007,-16.540836876405297
1169,0.5,0.95,0.45000000000000007,-18.42644851227156
1170,0.5,0.95,0.45000000000000007,-20.32699422028052
1171,0.5,0.95,0.45000000000000007,-20.280349579765712
1172,0.5,0.95,0.45000000000000007,-24.959046109594816
1173,0.5,0.95,0.45000000000000007,-19.642147466198473
1174,0.5,0.95,0.45000000000000007,-16.15747121660798
1175,0.5,0.95,0.45000000000000007,-18.610870416624767
1176,0.5,0.95,0.45000000000000007,-18.787606837068115
1177,0.5,0.95,0.45000000000000007,-19.507257239852475
1178,0.5,0.95,0.45000000000000007,-18.558239313240584
1179,0.5,0.95,0.45000000000000007,-18.72501769230077
1180,0.5,0.95,0.45000000000000007,-19.071571617773493
1181,0.5,0.95,0.45000000000000007,-17.706029938297448
1182,0.5,0.95,0.45000000000000007,-21.59663150158091
1183,0.5,0.95,0.45000000000000007,-18.399351837690833
1184,0.5,0.95,0.45000000000000007,-21.720573223033547
1185,0.5,0.95,0.45000000000000007,-18.491831380261786
1186,0.5,0.95,0.45000000000000007,-20.18312040099637
1187,0.5,0.95,0.45000000000000007,-14.229406420439554
1188,0.5,0.95,0.45000000000000007,-18.394531105614707
1189,0.5,0.95,0.45000000000000007,-19.146327079946925
1190,0.5,0.95,0.45000000000000007,-19.609345621254754
1191,0.5,0.95,0.45000000000000007,-16.952021136587106
1192,0.5,0.95,0.45000000000000007,-19.76085805549377
1193,0.5,0.95,0.45000000000000007,-18.355349777052712
1194,0.5,0.95,0.45000000000000007,-19.724567944602832
1195,0.5,0.95,0.45000000000000007,-18.51394982228401
1196,0.5,0.95,0.45000000000000007,-18.963438118463433
1197,0.5,0.95,0.45000000000000007,-18.008783193179003
1198,0.5,0.95,0.45000000000000007,-17.87500221001786
1199,0.5,0.95,0.45000000000000007,-19.499053943849333
1200,0.5,0.95,0.45000000000000007,-18.642513081569085
1201,0.5,0.95,0.45000000000000007,-17.033797591652025
1202,0.5,0.95,0.45000000000000007,-21.49451532545563
1203,0.5,0.95,0.45000000000000007,-18.56287834338382
1204,0.5,0.95,0.45000000000000007,-19.206943184413277
1205,0.5,0.95,0.45000000000000007,-18.496193314453926
1206,0.5,0.95,0.3500000000000001,-30.869479748220538
1207,0.5,0.95,0.3500000000000001,-19.592507976774073
1208,0.5,0.95,0.3500000000000001,-20.1605556137264
1209,0.5,0.95,0.3500000000000001,-19.649654096543944
1210,0.5,0.95,0.3500000000000001,-19.76812030893696
1211,0.5,0.95,0.3500000000000001,-23.689684299145068
1212,0.5,0.95,0.3500000000000001,-21.446180551025662
1213,0.5,0.95,0.3500000000000001,-21.221552014929618
1214,0.5,0.95,0.3500000000000001,-21.290909053914152
1215,0.5,0.95,0.3500000000000001,-17.050373395690336
1216,0.5,0.95,0.3500000000000001,-15.485050155837069
1217,0.5,0.95,0.3500000000000001,-21.664981691648084
1218,0.5,0.95,0.3500000000000001,-19.450243958993408
1219,0.5,0.95,0.3500000000000001,-18.773006995433924
1220,0.5,0.95,0.3500000000000001,-19.628196664477347
1221,0.5,0.95,0.3500000000000001,-17.669394763022016
1222,0.5,0.95,0.3500000000000001,-19.209463464860814
1223,0.5,0.95,0.3500000000000001,-20.058367423765272
1224,0.5,0.95,0.3500000000000001,-19.033093075801315
1225,0.5,0.95,0.3500000000000001,-19.179155594565458
1226,0.5,0.95,0.3500000000000001,-16.010575516070283
1227,0.5,0.95,0.3500000000000001,-13.741365367096106
1228,0.5,0.95,0.3500000000000001,-16.78282857442299
1229,0.5,0.95,0.3500000000000001,-18.193329606342115
1230,0.5,0.95,0.3500000000000001,-19.09395224381052
1231,0.5,0.95,0.3500000000000001,-22.336544224957546
1232,0.5,0.95,0.3500000000000001,-16.338604592522767
1233,0.5,0.95,0.3500000000000001,-18.645340086458628
1234,0.5,0.95,0.3500000000000001,-17.467160751690432
1235,0.5,0.95,0.3500000000000001,-21.557649452596998
1236,0.5,0.95,0.3500000000000001,-19.191494566517274
1237,0.5,0.95,0.3500000000000001,-17.273340915550477
1238,0.5,0.95,0.3500000000000001,-21.45978809966391
1239,0.5,0.95,0.3500000000000001,-19.241434305719405
1240,0.5,0.95,0.3500000000000001,-20.594256522283146
1241,0.5,0.95,0.3500000000000001,-16.215028810524686
1242,0.5,0.95,0.3500000000000001,-19.435583621989426
1243,0.5,0.95,0.3500000000000001,-19.727450692265496
1244,0.5,0.95,0.3500000000000001,-20.21770182649205
1245,0.5,0.95,0.3500000000000001,-20.12693842961538
1246,0.5,0.95,0.3500000000000001,-19.379455228552334
1247,0.5,0.95,0.3500000000000001,-20.451043390621862
1248,0.5,0.95,0.3500000000000001,-20.96684413322912
1249,0.5,0.95,0.3500000000000001,-22.767259964175445
1250,0.5,0.95,0.3500000000000001,-20.263341568076747
1251,0.5,0.95,0.3500000000000001,-21.028689783668828
1252,0.5,0.95,0.3500000000000001,-21.287090709794867
1253,0.5,0.95,0.3500000000000001,-16.520679519893882
1254,0.5,0.95,0.3500000000000001,-20.421333379768132
1255,0.5,0.95,0.3500000000000001,-18.681063161219516
1256,0.5,0.95,0.3500000000000001,-16.79365395910807
1257,0.5,0.95,0.3500000000000001,-19.016142450401627
1258,0.5,0.95,0.3500000000000001,-19.82820131333237
1259,0.5,0.95,0.3500000000000001,-19.257421425133167
1260,0.5,0.95,0.3500000000000001,-19.82270452235614
1261,0.5,0.95,0.3500000000000001,-18.416749875841628
1262,0.5,0.95,0.3500000000000001,-21.33562073242608
1263,0.5,0.95,0.3500000000000001,-20.603872395836945
1264,0.5,0.95,0.3500000000000001,-18.368564970766666
1265,0.5,0.95,0.3500000000000001,-19.742284935380354
1266,0.5,0.95,0.3500000000000001,-21.276406329524185
1267,0.5,0.95,0.3500000000000001,-15.309088198055965
1268,0.5,0.95,0.3500000000000001,-19.060468860320622
1269,0.5,0.95,0.3500000000000001,-18.395390538486776
1270,0.5,0.95,0.3500000000000001,-19.72594753700608
1271,0.5,0.95,0.3500000000000001,-18.912915730894802
1272,0.5,0.95,0.3500000000000001,-19.83321290093514
1273,0.5,0.95,0.3500000000000001,-19.645035301987438
1274,0.5,0.95,0.3500000000000001,-20.449457592255154
1275,0.5,0.95,0.3500000000000001,-19.10365973529713
1276,0.5,0.95,0.3500000000000001,-18.861170974353563
1277,0.5,0.95,0.3500000000000001,-21.286215620438387
1278,0.5,0.95,0.3500000000000001,-18.763630912721347
1279,0.5,0.95,0.3500000000000001,-19.622028318700018
1280,0.5,0.95,0.3500000000000001,-15.683573850112937
1281,0.5,0.95,0.3500000000000001,-19.307078552336854
1282,0.5,0.95,0.3500000000000001,-18.736145820930243
1283,0.5,0.95,0.3500000000000001,-19.877613785297164
1284,0.5,0.95,0.3500000000000001,-18.491985558679602
1285,0.5,0.95,0.3500000000000001,-18.59719114764426
1286,0.5,0.95,0.3500000000000001,-21.13800272299946
1287,0.5,0.95,0.3500000000000001,-17.998503271934783
1288,0.5,0.95,0.3500000000000001,-18.098277895232055
1289,0.5,0.95,0.3500000000000001,-18.553482658673065
1290,0.5,0.95,0.3500000000000001,-16.288585902504067
1291,0.5,0.95,0.3500000000000001,-19.752142976931484
1292,0.5,0.95,0.3500000000000001,-18.64597307482012
1293,0.5,0.95,0.3500000000000001,-14.1854776244317
1294,0.5,0.95,0.3500000000000001,-22.589445836670905
1295,0.5,0.95,0.3500000000000001,-19.186395667431558
1296,0.5,0.95,0.3500000000000001,-20.6572793415767
1297,0.5,0.95,0.3500000000000001,-21.653545674374783
1298,0.5,0.95,0.3500000000000001,-20.43321723572228
1299,0.5,0.95,0.3500000000000001,-20.906830895470844
1300,0.5,0.95,0.3500000000000001,-21.713317781613373
1301,0.5,0.95,0.3500000000000001,-20.648245652946407
1302,0.5,0.95,0.3500000000000001,-18.68107297953511
1303,0.5,0.95,0.3500000000000001,-21.440241486268786
1304,0.5,0.95,0.3500000000000001,-22.158976842484265
1305,0.5,0.95,0.3500000000000001,-21.84578723415386
1306,0.5,0.95,0.3500000000000001,-19.8089105526062
1307,0.5,0.95,0.3500000000000001,-21.424783668688406
1308,0.5,0.95,0.3500000000000001,-22.322323569764176
1309,0.5,0.95,0.3500000000000001,-19.21189310357051
1310,0.5,0.95,0.3500000000000001,-19.8004168507165
1311,0.5,0.95,0.3500000000000001,-21.039030530415122
1312,0.5,0.95,0.3500000000000001,-19.747474241479775
1313,0.5,0.95,0.3500000000000001,-19.961306182298294
1314,0.5,0.95,0.3500000000000001,-21.334048006643947
1315,0.5,0.95,0.3500000000000001,-20.37960450193436
1316,0.5,0.95,0.3500000000000001,-21.95871303765922
1317,0.5,0.95,0.3500000000000001,-22.03100052346189
1318,0.5,0.95,0.3500000000000001,-21.30548680442865
1319,0.5,0.95,0.3500000000000001,-22.578723968576693
1320,0.5,0.95,0.3500000000000001,-22.27643836870852
1321,0.5,0.95,0.3500000000000001,-19.14379340895674
1322,0.5,0.95,0.3500000000000001,-19.37559485261617
1323,0.5,0.95,0.3500000000000001,-20.54969506001336
1324,0.5,0.95,0.3500000000000001,-19.339941305879325
1325,0.5,0.95,0.3500000000000001,-19.509116818976732
1326,0.5,0.95,0.3500000000000001,-16.999832964896438
1327,0.5,0.95,0.3500000000000001,-22.671119939771188
1328,0.5,0.95,0.3500000000000001,-21.655814673453442
1329,0.5,0.95,0.3500000000000001,-13.935955250321314
1330,0.5,0.95,0.3500000000000001,-15.553546373841035
1331,0.5,0.95,0.3500000000000001,-20.956352768149145
1332,0.5,0.95,0.3500000000000001,-18.47522227083021
1333,0.5,0.95,0.3500000000000001,-17.58230865090269
1334,0.5,0.95,0.3500000000000001,-19.345089919303025
1335,0.5,0.95,0.3500000000000001,-19.818744418119458
1336,0.5,0.95,0.3500000000000001,-25.859520587715842
1337,0.5,0.95,0.3500000000000001,-17.496178625973265
1338,0.5,0.95,0.3500000000000001,-21.369277022856124
1339,0.5,0.95,0.3500000000000001,-16.30070347918568
1340,0.5,0.95,0.3500000000000001,-16.500520150163005
1341,0.5,0.95,0.3500000000000001,-19.474531428307717
1342,0.5,0.95,0.3500000000000001,-20.116965713449886
1343,0.5,0.95,0.3500000000000001,-21.631544604555607
1344,0.5,0.95,0.3500000000000001,-15.636396512367646
1345,0.5,0.95,0.3500000000000001,-21.70205403468807
1346,0.5,0.95,0.3500000000000001,-21.259102880124193
1347,0.5,0.95,0.3500000000000001,-21.99150772012761
1348,0.5,0.95,0.3500000000000001,-21.15612398223767
1349,0.5,0.95,0.3500000000000001,-19.841097187818637
1350,0.5,0.95,0.3500000000000001,-14.308970035073935
1351,0.5,0.95,0.3500000000000001,-21.584378943401084
1352,0.5,0.95,0.3500000000000001,-26.20211487723503
1353,0.5,0.95,0.3500000000000001,-22.281283813127615
1354,0.5,0.95,0.3500000000000001,-20.785513475809253
1355,0.5,0.95,0.3500000000000001,-21.0888228332564
1356,0.5,0.95,0.3500000000000001,-19.718737309143698
1357,0.5,0.95,0.3500000000000001,-24.556278177676624
1358,0.5,0.95,0.3500000000000001,-24.570861787521455
1359,0.5,0.95,0.3500000000000001,-19.18751411555917
1360,0.5,0.95,0.3500000000000001,-19.279071785018814
1361,0.5,0.95,0.3500000000000001,-18.66364269356394
1362,0.5,0.95,0.3500000000000001,-17.637785227078506
1363,0.5,0.95,0.3500000000000001,-17.869741106907505
1364,0.5,0.95,0.3500000000000001,-19.761942736269514
1365,0.5,0.95,0.3500000000000001,-19.769730780248494
1366,0.5,0.95,0.3500000000000001,-18.78302490007629
1367,0.5,0.95,0.3500000000000001,-16.56681551618082
1368,0.5,0.95,0.3500000000000001,-21.650098309223818
1369,0.5,0.95,0.3500000000000001,-23.020496798704013
1370,0.5,0.95,0.3500000000000001,-19.02728125344707
1371,0.5,0.95,0.3500000000000001,-15.837595205109753
1372,0.5,0.95,0.3500000000000001,-18.377648654741044
1373,0.5,0.95,0.3500000000000001,-20.578867993412302
1374,0.5,0.95,0.3500000000000001,-19.411379174073087
1375,0.5,0.95,0.3500000000000001,-22.571883466087012
1376,0.5,0.95,0.3500000000000001,-18.38988267878407
1377,0.5,0.95,0.3500000000000001,-19.652531357020226
1378,0.5,0.95,0.3500000000000001,-22.164686774110454
1379,0.5,0.95,0.3500000000000001,-15.982111772764783
1380,0.5,0.95,0.3500000000000001,-19.692716050238356
1381,0.5,0.95,0.3500000000000001,-19.10163219541171
1382,0.5,0.95,0.3500000000000001,-14.662800101703997
1383,0.5,0.95,0.3500000000000001,-6.677174649805975
1384,0.5,0.95,0.3500000000000001,-19.6329285433591
1385,0.5,0.95,0.3500000000000001,-28.659003266788332
1386,0.5,0.95,0.3500000000000001,-19.600609193483333
1387,0.5,0.95,0.3500000000000001,-26.391977054478104
1388,0.5,0.95,0.3500000000000001,-21.00374141942038
1389,0.5,0.95,0.3500000000000001,-20.101958818005286
1390,0.5,0.95,0.3500000000000001,-20.2342944725924
1391,0.5,0.95,0.3500000000000001,-21.16898091493053
1392,0.5,0.95,0.3500000000000001,-21.75512367255896
1393,0.5,0.95,0.3500000000000001,-15.695728742757371
1394,0.5,0.95,0.3500000000000001,-20.47956884565391
1395,0.5,0.95,0.3500000000000001,-17.219735740318352
1396,0.5,0.95,0.3500000000000001,-19.71801497362194
1397,0.5,0.95,0.3500000000000001,-18.18296586246974
1398,0.5,0.95,0.3500000000000001,-16.385999401418786
1399,0.5,0.95,0.3500000000000001,-18.96281143727132
1400,0.5,0.95,0.3500000000000001,-24.928281846449828
1401,0.5,0.95,0.3500000000000001,-15.621940475667095
1402,0.5,0.95,0.3500000000000001,-19.759263872733786
1403,0.5,0.95,0.3500000000000001,-19.024749066424842
1404,0.5,0.95,0.3500000000000001,-19.077910109634253
1405,0.5,0.95,0.3500000000000001,-19.72794366620076
1406,0.5,0.95,0.3500000000000001,-19.16421745931252
1407,0.5,0.95,0.2500000000000001,-13.527611776439691
1408,0.5,0.95,0.2500000000000001,-16.656435054967474
1409,0.5,0.95,0.2500000000000001,-18.4371939745179
1410,0.5,0.95,0.2500000000000001,-19.312617288452305
1411,0.5,0.95,0.2500000000000001,-18.362509927606535
1412,0.5,0.95,0.2500000000000001,-22.27814044486237
1413,0.5,0.95,0.2500000000000001,-18.129373696544793
1414,0.5,0.95,0.2500000000000001,-18.340121579645402
1415,0.5,0.95,0.2500000000000001,-19.422140447192255
1416,0.5,0.95,0.2500000000000001,-19.82694075522414
1417,0.5,0.95,0.2500000000000001,-18.533990409843316
1418,0.5,0.95,0.2500000000000001,-19.752736104806623
1419,0.5,0.95,0.2500000000000001,-18.683070100448916
1420,0.5,0.95,0.2500000000000001,-18.182963860831094
1421,0.5,0.95,0.2500000000000001,-19.086869822647362
1422,0.5,0.95,0.2500000000000001,-17.282542346027167
1423,0.5,0.95,0.2500000000000001,-19.504206571286648
1424,0.5,0.95,0.2500000000000001,-24.31884953680094
1425,0.5,0.95,0.2500000000000001,-18.788067603064466
1426,0.5,0.95,0.2500000000000001,-18.0820331954327
1427,0.5,0.95,0.2500000000000001,-16.326079087542993
1428,0.5,0.95,0.2500000000000001,-24.01229141226004
1429,0.5,0.95,0.2500000000000001,-17.594087557724045
1430,0.5,0.95,0.2500000000000001,-19.13921563205024
1431,0.5,0.95,0.2500000000000001,-14.363229591052573
1432,0.5,0.95,0.2500000000000001,-17.29730166749048
1433,0.5,0.95,0.2500000000000001,-19.44549998261225
1434,0.5,0.95,0.2500000000000001,-17.588997147467268
1435,0.5,0.95,0.2500000000000001,-19.17339472843671
1436,0.5,0.95,0.2500000000000001,-19.47812223951377
1437,0.5,0.95,0.2500000000000001,-23.115821840918034
1438,0.5,0.95,0.2500000000000001,-19.374149968215086
1439,0.5,0.95,0.2500000000000001,-13.003798069754916
1440,0.5,0.95,0.2500000000000001,-19.52004732696289
1441,0.5,0.95,0.2500000000000001,-21.353636236164427
1442,0.5,0.95,0.2500000000000001,-16.279616333388947
1443,0.5,0.95,0.2500000000000001,-16.855941206441408
1444,0.5,0.95,0.2500000000000001,-17.192786703301813
1445,0.5,0.95,0.2500000000000001,-19.718928409023004
1446,0.5,0.95,0.2500000000000001,-13.061058904784556
1447,0.5,0.95,0.2500000000000001,-23.71356761435847
1448,0.5,0.95,0.2500000000000001,-22.618495914076803
1449,0.5,0.95,0.2500000000000001,-20.833722245028195
1450,0.5,0.95,0.2500000000000001,-18.433064871947686
1451,0.5,0.95,0.2500000000000001,-22.359375641908677
1452,0.5,0.95,0.2500000000000001,-18.424887740425497
1453,0.5,0.95,0.2500000000000001,-19.98526546496872
1454,0.5,0.95,0.2500000000000001,-19.870892505054165
1455,0.5,0.95,0.2500000000000001,-19.449054024878034
1456,0.5,0.95,0.2500000000000001,-21.92971249907831
1457,0.5,0.95,0.2500000000000001,-19.747124484619068
1458,0.5,0.95,0.2500000000000001,-22.393355824587164
1459,0.5,0.95,0.2500000000000001,-19.469605119104134
1460,0.5,0.95,0.2500000000000001,-19.4247342333427
1461,0.5,0.95,0.2500000000000001,-22.189909731174023
1462,0.5,0.95,0.2500000000000001,-19.56049870614712
1463,0.5,0.95,0.2500000000000001,-19.36312371827811
1464,0.5,0.95,0.2500000000000001,-21.67891224322603
1465,0.5,0.95,0.2500000000000001,-19.715498752358826
1466,0.5,0.95,0.2500000000000001,-17.921190484322334
1467,0.5,0.95,0.2500000000000001,-19.42361322308559
1468,0.5,0.95,0.2500000000000001,-21.24166785115282
1469,0.5,0.95,0.2500000000000001,-19.3963700466254
1470,0.5,0.95,0.2500000000000001,-19.154496379552874
1471,0.5,0.95,0.2500000000000001,-17.336208248659823
1472,0.5,0.95,0.2500000000000001,-18.947090916466102
1473,0.5,0.95,0.2500000000000001,-14.84666229499702
1474,0.5,0.95,0.2500000000000001,-24.169940412493883
1475,0.5,0.95,0.2500000000000001,-19.503449508424108
1476,0.5,0.95,0.2500000000000001,-18.438540749389322
1477,0.5,0.95,0.2500000000000001,-17.752589362759657
1478,0.5,0.95,0.2500000000000001,-19.63036427723478
1479,0.5,0.95,0.2500000000000001,-18.550485420419076
1480,0.5,0.95,0.2500000000000001,-18.448739357757518
1481,0.5,0.95,0.2500000000000001,-18.9763650146857
1482,0.5,0.95,0.2500000000000001,-15.52878221077776
1483,0.5,0.95,0.2500000000000001,-19.18018348521487
1484,0.5,0.95,0.2500000000000001,-17.401872403802827
1485,0.5,0.95,0.2500000000000001,-18.034538287130502
1486,0.5,0.95,0.2500000000000001,-21.406520483108476
1487,0.5,0.95,0.2500000000000001,-17.95526645853085
1488,0.5,0.95,0.2500000000000001,-19.81414255897475
1489,0.5,0.95,0.2500000000000001,-19.507596372957607
1490,0.5,0.95,0.2500000000000001,-16.160548428831486
1491,0.5,0.95,0.2500000000000001,-23.596495293404423
1492,0.5,0.95,0.2500000000000001,-20.189026658491912
1493,0.5,0.95,0.2500000000000001,-18.183880780566998
1494,0.5,0.95,0.2500000000000001,-19.58889341636596
1495,0.5,0.95,0.2500000000000001,-19.698119181578026
1496,0.5,0.95,0.2500000000000001,-19.279323607708196
1497,0.5,0.95,0.2500000000000001,-20.707969032945087
1498,0.5,0.95,0.2500000000000001,-20.929330475924186
1499,0.5,0.95,0.2500000000000001,-22.605177061687282
1500,0.5,0.95,0.2500000000000001,-19.34835665926185
1501,0.5,0.95,0.2500000000000001,-20.51377395449066
1502,0.5,0.95,0.2500000000000001,-19.558779212049497
1503,0.5,0.95,0.2500000000000001,-21.797075136872603
1504,0.5,0.95,0.2500000000000001,-19.67367845596527
1505,0.5,0.95,0.2500000000000001,-18.947578674488632
1506,0.5,0.95,0.2500000000000001,-19.52418190932318
1507,0.5,0.95,0.2500000000000001,-19.19393190703566
1508,0.5,0.95,0.2500000000000001,-18.910895858498122
1509,0.5,0.95,0.2500000000000001,-19.51303109728028
1510,0.5,0.95,0.2500000000000001,-20.763832741707876
1511,0.5,0.95,0.2500000000000001,-19.33133220933207
1512,0.5,0.95,0.2500000000000001,-19.484696022095612
1513,0.5,0.95,0.2500000000000001,-19.449056778821745
1514,0.5,0.95,0.2500000000000001,-21.17172091469424
1515,0.5,0.95,0.2500000000000001,-20.224352251373986
1516,0.5,0.95,0.2500000000000001,-19.220178570994676
1517,0.5,0.95,0.2500000000000001,-19.623490334176243
1518,0.5,0.95,0.2500000000000001,-15.343136135561416
1519,0.5,0.95,0.2500000000000001,-19.573922272265236
1520,0.5,0.95,0.2500000000000001,-19.829258347406014
1521,0.5,0.95,0.2500000000000001,-18.83256203569902
1522,0.5,0.95,0.2500000000000001,-24.083354745609142
1523,0.5,0.95,0.2500000000000001,-19.54196867783528
1524,0.5,0.95,0.2500000000000001,-19.145116764142895
1525,0.5,0.95,0.2500000000000001,-13.918613107089215
1526,0.5,0.95,0.2500000000000001,-13.967305891424445
1527,0.5,0.95,0.2500000000000001,-19.745427207017862
1528,0.5,0.95,0.2500000000000001,-19.356253575666912
1529,0.5,0.95,0.2500000000000001,-19.710265467004273
1530,0.5,0.95,0.2500000000000001,-19.478919264604997
1531,0.5,0.95,0.2500000000000001,-18.580199556736616
1532,0.5,0.95,0.2500000000000001,-17.415096836121293
1533,0.5,0.95,0.2500000000000001,-21.130855226964268
1534,0.5,0.95,0.2500000000000001,-18.712273798902075
1535,0.5,0.95,0.2500000000000001,-16.17702192671853
1536,0.5,0.95,0.2500000000000001,-18.54595767682689
1537,0.5,0.95,0.2500000000000001,-19.526488917563505
1538,0.5,0.95,0.2500000000000001,-19.669576455928837
1539,0.5,0.95,0.2500000000000001,-19.784196846330047
1540,0.5,0.95,0.2500000000000001,-19.500799896828838
1541,0.5,0.95,0.2500000000000001,-19.869306941982845
1542,0.5,0.95,0.2500000000000001,-19.621407184096253
1543,0.5,0.95,0.2500000000000001,-21.39851425050634
1544,0.5,0.95,0.2500000000000001,-19.643189025420313
1545,0.5,0.95,0.2500000000000001,-19.594871165088193
1546,0.5,0.95,0.2500000000000001,-19.540668352509503
1547,0.5,0.95,0.2500000000000001,-19.229154935395112
1548,0.5,0.95,0.2500000000000001,-18.088069720176172
1549,0.5,0.95,0.2500000000000001,-24.31034280681009
1550,0.5,0.95,0.2500000000000001,-20.80282987098516
1551,0.5,0.95,0.2500000000000001,-18.136789409549884
1552,0.5,0.95,0.2500000000000001,-21.093936790826902
1553,0.5,0.95,0.2500000000000001,-23.539171405372727
1554,0.5,0.95,0.2500000000000001,-19.074898171791343
1555,0.5,0.95,0.2500000000000001,-17.28382386584317
1556,0.5,0.95,0.2500000000000001,-13.655890905887345
1557,0.5,0.95,0.2500000000000001,-19.488150529137613
1558,0.5,0.95,0.2500000000000001,-19.637075080988264
1559,0.5,0.95,0.2500000000000001,-21.128760742468224
1560,0.5,0.95,0.2500000000000001,-23.94287478845931
1561,0.5,0.95,0.2500000000000001,-20.96754164186228
1562,0.5,0.95,0.2500000000000001,-19.329820259373516
1563,0.5,0.95,0.2500000000000001,-16.68502852860238
1564,0.5,0.95,0.2500000000000001,-21.190448734530634
1565,0.5,0.95,0.2500000000000001,-22.72714220348612
1566,0.5,0.95,0.2500000000000001,-22.418333858369387
1567,0.5,0.95,0.2500000000000001,-18.546565598974713
1568,0.5,0.95,0.2500000000000001,-18.43367025567838
1569,0.5,0.95,0.2500000000000001,-21.47339887540914
1570,0.5,0.95,0.2500000000000001,-20.672407585427436
1571,0.5,0.95,0.2500000000000001,-20.796385258696894
1572,0.5,0.95,0.2500000000000001,-21.459808670764343
1573,0.5,0.95,0.2500000000000001,-17.00724204576431
1574,0.5,0.95,0.2500000000000001,-18.77380878182828
1575,0.5,0.95,0.2500000000000001,-19.375327382319675
1576,0.5,0.95,0.2500000000000001,-17.701514658038157
1577,0.5,0.95,0.2500000000000001,-19.750911251985798
1578,0.5,0.95,0.2500000000000001,-19.713123069397223
1579,0.5,0.95,0.2500000000000001,-19.223698695128906
1580,0.5,0.95,0.2500000000000001,-18.7899252592278
1581,0.5,0.95,0.2500000000000001,-19.772349738280504
1582,0.5,0.95,0.2500000000000001,-19.135472081118774
1583,0.5,0.95,0.2500000000000001,-18.515303684916084
1584,0.5,0.95,0.2500000000000001,-19.318883261960917
1585,0.5,0.95,0.2500000000000001,-19.368019301265385
1586,0.5,0.95,0.2500000000000001,-19.259726588221604
1587,0.5,0.95,0.2500000000000001,-21.544833046391343
1588,0.5,0.95,0.2500000000000001,-19.435469851533544
1589,0.5,0.95,0.2500000000000001,-19.448719161525002
1590,0.5,0.95,0.2500000000000001,-19.409551704972653
1591,0.5,0.95,0.2500000000000001,-21.913061823783725
1592,0.5,0.95,0.2500000000000001,-22.347299350882263
1593,0.5,0.95,0.2500000000000001,-19.13241038808432
1594,0.5,0.95,0.2500000000000001,-19.879764308385585
1595,0.5,0.95,0.2500000000000001,-20.836432268449833
1596,0.5,0.95,0.2500000000000001,-20.880825539488377
1597,0.5,0.95,0.2500000000000001,-20.774347564113032
1598,0.5,0.95,0.2500000000000001,-20.582066148764127
1599,0.5,0.95,0.2500000000000001,-17.683966861228974
1600,0.5,0.95,0.2500000000000001,-19.700224250965153
1601,0.5,0.95,0.2500000000000001,-17.962432141049362
1602,0.5,0.95,0.2500000000000001,-16.973509011831492
1603,0.5,0.95,0.2500000000000001,-19.160239725068262
1604,0.5,0.95,0.2500000000000001,-22.982145638984534
1605,0.5,0.95,0.2500000000000001,-20.04128627091715
1606,0.5,0.95,0.2500000000000001,-20.66078772218252
1607,0.5,0.95,0.2500000000000001,-20.8742337222661
1608,0.5,0.95,0.1500000000000001,-23.374807112731055
1609,0.5,0.95,0.1500000000000001,-18.836046663916232
1610,0.5,0.95,0.1500000000000001,-18.882337087435303
1611,0.5,0.95,0.1500000000000001,-20.648206132115636
1612,0.5,0.95,0.1500000000000001,-21.294411450662263
1613,0.5,0.95,0.1500000000000001,-18.168274521332425
1614,0.5,0.95,0.1500000000000001,-22.672264125891232
1615,0.5,0.95,0.1500000000000001,-18.00644260702088
1616,0.5,0.95,0.1500000000000001,-19.450925261555508
1617,0.5,0.95,0.1500000000000001,-19.734555133706028
1618,0.5,0.95,0.1500000000000001,-19.39988668978953
1619,0.5,0.95,0.1500000000000001,-19.790143369462175
1620,0.5,0.95,0.1500000000000001,-19.158074776624705
1621,0.5,0.95,0.1500000000000001,-21.871716404012687
1622,0.5,0.95,0.1500000000000001,-24.311684394972247
1623,0.5,0.95,0.1500000000000001,-19.86902555612917
1624,0.5,0.95,0.1500000000000001,-18.843260573905802
1625,0.5,0.95,0.1500000000000001,-19.514177487723575
1626,0.5,0.95,0.1500000000000001,-18.988513891278462
1627,0.5,0.95,0.1500000000000001,-23.523827685568463
1628,0.5,0.95,0.1500000000000001,-22.158043257874755
1629,0.5,0.95,0.1500000000000001,-26.806968321187888
1630,0.5,0.95,0.1500000000000001,-17.558978815343828
1631,0.5,0.95,0.1500000000000001,-18.530423385467188
1632,0.5,0.95,0.1500000000000001,-16.869408241641047
1633,0.5,0.95,0.1500000000000001,-19.30544467792982
1634,0.5,0.95,0.1500000000000001,-15.787820599083878
1635,0.5,0.95,0.1500000000000001,-19.358994821832955
1636,0.5,0.95,0.1500000000000001,-18.42627398477573
1637,0.5,0.95,0.1500000000000001,-18.21529334187302
1638,0.5,0.95,0.1500000000000001,-19.5117846150532
1639,0.5,0.95,0.1500000000000001,-19.20891219213781
1640,0.5,0.95,0.1500000000000001,-12.86452821114672
1641,0.5,0.95,0.1500000000000001,-19.558917929600252
1642,0.5,0.95,0.1500000000000001,-16.848108854005257
1643,0.5,0.95,0.1500000000000001,-20.134270272954968
1644,0.5,0.95,0.1500000000000001,-19.76576913984181
1645,0.5,0.95,0.1500000000000001,-23.348706781684225
1646,0.5,0.95,0.1500000000000001,-19.42107657195193
1647,0.5,0.95,0.1500000000000001,-19.348001471160025
