num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
133,0.5,0.95,0.95,6.587460257214725,14
134,0.5,0.95,0.95,17.715419360849033,36
135,0.5,0.95,0.95,24.103953062979578,49
136,0.5,0.95,0.95,19.11606105828308,39
137,0.5,0.95,0.95,5.797490402791141,13
138,0.5,0.95,0.95,7.501269961659715,17
139,0.5,0.95,0.95,8.703686313337027,18
140,0.5,0.95,0.95,10.993723204654419,24
141,0.5,0.95,0.95,49.39159565683447,98
142,0.5,0.95,0.95,5.756291186236927,13
143,0.5,0.95,0.95,6.301394565396107,14
144,0.5,0.95,0.95,11.387516848199093,25
145,0.5,0.95,0.95,15.838576857740374,32
146,0.5,0.95,0.95,5.55600668607356,12
147,0.5,0.95,0.95,8.024778176353056,17
148,0.5,0.95,0.95,5.692104496840338,13
149,0.5,0.95,0.95,21.072586414464027,43
150,0.5,0.95,0.95,8.855548797739987,19
151,0.5,0.95,0.95,10.792645621565853,22
152,0.5,0.95,0.95,7.356647325071988,15
153,0.5,0.95,0.95,10.372987854569846,21
154,0.5,0.95,0.95,9.326185528178833,19
155,0.5,0.95,0.95,15.539331118111164,32
156,0.5,0.95,0.95,9.727213806336932,20
157,0.5,0.95,0.95,9.972870911015097,22
158,0.5,0.95,0.95,14.920582910964233,31
159,0.5,0.95,0.95,13.801016397775498,28
160,0.5,0.95,0.95,19.910030225938797,41
161,0.5,0.95,0.95,5.598193968826905,12
162,0.5,0.95,0.95,11.737869660456804,24
163,0.5,0.95,0.95,12.844884438071238,27
164,0.5,0.95,0.95,15.360353580201654,33
165,0.5,0.95,0.95,19.694617224202567,40
166,0.5,0.95,0.95,10.491417672003067,23
167,0.5,0.95,0.95,23.609851681815563,50
168,0.5,0.95,0.95,12.69820181386381,27
169,0.5,0.95,0.95,8.04110652235634,17
170,0.5,0.95,0.95,15.4544992762871,31
171,0.5,0.95,0.95,7.97422230120328,17
172,0.5,0.95,0.95,13.04504787606697,28
173,0.5,0.95,0.95,58.68700486955485,122
174,0.5,0.95,0.95,21.902974452996542,45
175,0.5,0.95,0.95,6.162212953587668,13
176,0.5,0.95,0.95,9.749077027080341,20
177,0.5,0.95,0.95,13.45167375464253,27
178,0.5,0.95,0.95,7.681942771457752,16
179,0.5,0.95,0.95,10.546543742329344,23
180,0.5,0.95,0.95,14.708421154925107,31
181,0.5,0.95,0.95,7.625808107139697,17
182,0.5,0.95,0.95,12.938486104237004,26
183,0.5,0.95,0.95,5.798173091376546,13
184,0.5,0.95,0.95,8.159166782606471,17
185,0.5,0.95,0.95,14.088780881879918,31
186,0.5,0.95,0.95,7.789400310360716,17
187,0.5,0.95,0.95,14.856652328389726,31
188,0.5,0.95,0.95,10.977290855391105,24
189,0.5,0.95,0.95,6.077364620403635,13
190,0.5,0.95,0.95,9.275548746647917,20
191,0.5,0.95,0.95,7.170881965897934,15
192,0.5,0.95,0.95,12.960647420492789,26
193,0.5,0.95,0.95,6.267061366683593,13
194,0.5,0.95,0.95,15.710726428130853,32
195,0.5,0.95,0.95,16.836173089246792,34
196,0.5,0.95,0.95,10.124662758930317,21
197,0.5,0.95,0.95,11.248247597602749,24
198,0.5,0.95,0.95,5.255858808082389,12
199,0.5,0.95,0.95,20.545443309101802,42
200,0.5,0.95,0.95,8.023740004639999,17
201,0.5,0.95,0.95,18.968925532281496,39
202,0.5,0.95,0.95,8.69502235431196,18
203,0.5,0.95,0.95,11.913398365295583,28
204,0.5,0.95,0.95,12.575314717345304,27
205,0.5,0.95,0.95,19.018097749412327,41
206,0.5,0.95,0.95,6.581484241256464,14
207,0.5,0.95,0.95,13.282727485012174,27
208,0.5,0.95,0.95,17.833505888067315,36
209,0.5,0.95,0.95,3.878495758193459,9
210,0.5,0.95,0.95,7.113951055078858,15
211,0.5,0.95,0.95,10.834520488796274,23
212,0.5,0.95,0.95,11.946128253239774,24
213,0.5,0.95,0.95,6.967693968174884,15
214,0.5,0.95,0.95,6.059489752459757,13
215,0.5,0.95,0.95,7.3219783511170125,15
216,0.5,0.95,0.95,5.719642536109537,13
217,0.5,0.95,0.95,16.047278767357994,34
218,0.5,0.95,0.95,8.406923254910337,17
219,0.5,0.95,0.95,19.229372484050035,38
220,0.5,0.95,0.95,16.74606238792585,34
221,0.5,0.95,0.95,5.739779370449664,13
222,0.5,0.95,0.95,5.689107307403376,13
223,0.5,0.95,0.95,7.149834577696118,16
224,0.5,0.95,0.95,16.826297125984077,34
225,0.5,0.95,0.95,11.991736257515043,25
226,0.5,0.95,0.95,5.6796653520507245,13
227,0.5,0.95,0.95,17.715247876795914,36
228,0.5,0.95,0.95,5.504192516836411,12
229,0.5,0.95,0.95,15.535500389773457,32
230,0.5,0.95,0.95,10.94551694317578,24
231,0.5,0.95,0.95,8.766851150427884,18
232,0.5,0.95,0.95,29.464778615996828,60
233,0.5,0.95,0.95,37.298311578854964,76
234,0.5,0.95,0.95,9.106971152979753,20
235,0.5,0.95,0.95,3.9247683874357637,9
236,0.5,0.95,0.95,15.599158761109075,31
237,0.5,0.95,0.95,7.57923631294725,16
238,0.5,0.95,0.95,15.290275772754992,32
239,0.5,0.95,0.95,17.63067179168951,36
240,0.5,0.95,0.95,9.744956971947431,22
241,0.5,0.95,0.95,22.732293093910716,44
242,0.5,0.95,0.95,7.05673721559673,15
243,0.5,0.95,0.95,5.691091942213496,13
244,0.5,0.95,0.95,10.279305696492646,22
245,0.5,0.95,0.95,10.172968511305603,22
246,0.5,0.95,0.95,14.864916277211774,30
247,0.5,0.95,0.95,5.887997172871152,14
248,0.5,0.95,0.95,10.757756136168329,22
249,0.5,0.95,0.95,17.94533952608869,39
250,0.5,0.95,0.95,4.054129298698578,9
251,0.5,0.95,0.95,38.60115273585488,76
252,0.5,0.95,0.95,4.0592441432109965,9
253,0.5,0.95,0.95,4.542876225254339,10
254,0.5,0.95,0.95,8.118743206936726,17
255,0.5,0.95,0.95,5.724342332573706,12
256,0.5,0.95,0.95,19.00584393053845,38
257,0.5,0.95,0.95,11.32952393887264,23
258,0.5,0.95,0.95,5.166670203999527,11
259,0.5,0.95,0.95,20.729197004937557,45
260,0.5,0.95,0.95,10.504249274760074,22
261,0.5,0.95,0.95,13.231538287499205,28
262,0.5,0.95,0.95,8.068604271850994,17
263,0.5,0.95,0.95,19.811693268525193,41
264,0.5,0.95,0.95,5.6196449470588625,13
265,0.5,0.95,0.95,28.66906991930742,60
266,0.5,0.95,0.95,15.515473183216667,30
267,0.5,0.95,0.95,12.801775092024336,28
268,0.5,0.95,0.95,9.699797163092358,21
269,0.5,0.95,0.95,8.02901491577712,17
270,0.5,0.95,0.95,30.015934285713453,62
271,0.5,0.95,0.95,11.423417538271039,23
272,0.5,0.95,0.95,6.709194621252524,15
273,0.5,0.95,0.95,27.73846974022285,55
274,0.5,0.95,0.95,5.689029183281545,13
275,0.5,0.95,0.95,7.518908668794485,16
276,0.5,0.95,0.95,20.68142362864645,42
277,0.5,0.95,0.95,8.151744069454363,17
278,0.5,0.95,0.95,26.28532987209183,52
279,0.5,0.95,0.95,7.348147819421379,16
280,0.5,0.95,0.95,13.320413473504846,27
281,0.5,0.95,0.95,10.555577912809852,22
282,0.5,0.95,0.95,5.679488979056621,12
283,0.5,0.95,0.95,3.891102145712612,9
284,0.5,0.95,0.95,10.779202245175028,24
285,0.5,0.95,0.95,8.69721174455138,18
286,0.5,0.95,0.95,28.7846216618577,59
287,0.5,0.95,0.95,10.668191293727057,24
288,0.5,0.95,0.95,11.335574025248471,23
289,0.5,0.95,0.95,6.840769750993154,15
290,0.5,0.95,0.95,5.249570403193658,12
291,0.5,0.95,0.95,7.075730679766963,15
292,0.5,0.95,0.95,7.27587721757676,15
293,0.5,0.95,0.95,3.367482299383745,8
294,0.5,0.95,0.95,5.022373692176284,11
295,0.5,0.95,0.95,12.310780149268673,25
296,0.5,0.95,0.95,15.429128974507336,31
297,0.5,0.95,0.95,9.766643794085555,20
298,0.5,0.95,0.95,15.560441358363445,32
299,0.5,0.95,0.95,12.344322258697789,25
300,0.5,0.95,0.95,5.204818526719526,12
301,0.5,0.95,0.95,13.109870167996696,28
302,0.5,0.95,0.95,32.85812304201375,66
303,0.5,0.95,0.95,14.466262215719905,31
304,0.5,0.95,0.95,8.78882980543521,19
305,0.5,0.95,0.95,40.13864457899326,81
306,0.5,0.95,0.95,8.461622410466468,19
307,0.5,0.95,0.95,30.5314668368243,62
308,0.5,0.95,0.95,10.97956032469452,24
309,0.5,0.95,0.95,7.508106095280148,16
310,0.5,0.95,0.95,6.908487195196555,15
311,0.5,0.95,0.95,8.118170035825141,17
312,0.5,0.95,0.95,42.17356459740542,86
313,0.5,0.95,0.95,14.420153134662751,30
314,0.5,0.95,0.95,12.050509440398764,25
315,0.5,0.95,0.95,15.41127166284094,31
316,0.5,0.95,0.95,9.655450335619898,20
317,0.5,0.95,0.95,17.086939643709865,35
318,0.5,0.95,0.95,22.363696228302807,46
319,0.5,0.95,0.95,7.100091675211631,15
320,0.5,0.95,0.95,19.280829646358153,39
321,0.5,0.95,0.95,25.34161118359957,53
322,0.5,0.95,0.95,4.913195227658347,11
323,0.5,0.95,0.95,11.686003180279416,26
324,0.5,0.95,0.95,8.071581398863097,17
325,0.5,0.95,0.95,12.913708040911372,27
326,0.5,0.95,0.95,4.735689874507406,11
327,0.5,0.95,0.95,12.066833362656594,25
328,0.5,0.95,0.95,8.954462304487672,21
329,0.5,0.95,0.95,8.859242347563951,18
330,0.5,0.95,0.95,18.365809714172386,36
331,0.5,0.95,0.95,5.425782089294237,12
332,0.5,0.95,0.95,22.120489453021364,44
333,0.5,0.95,0.95,43.27032709813454,87
334,0.5,0.95,0.95,11.636833635185253,23
335,0.5,0.95,0.95,5.553282941088313,12
336,0.5,0.95,0.95,22.016169394114723,44
337,0.5,0.95,0.95,6.698810477610335,15
338,0.5,0.95,0.95,10.324866180660722,22
339,0.5,0.95,0.95,10.247866135704,23
340,0.5,0.95,0.95,15.720540819154868,34
341,0.5,0.95,0.95,8.108233259173993,17
342,0.5,0.95,0.95,6.220881773909948,14
343,0.5,0.95,0.95,10.672296867385992,22
344,0.5,0.95,0.95,20.17824268334396,42
345,0.5,0.95,0.95,6.939895267364425,15
346,0.5,0.95,0.95,7.731435907347157,16
347,0.5,0.95,0.95,7.831103026304238,17
348,0.5,0.95,0.95,6.7988357450548405,15
349,0.5,0.95,0.95,24.91034091436483,51
350,0.5,0.95,0.95,26.552979399389976,52
351,0.5,0.95,0.95,8.090266663938918,17
352,0.5,0.95,0.95,25.245476295320262,50
353,0.5,0.95,0.95,13.129485093715367,27
354,0.5,0.95,0.95,16.38674315152226,35
355,0.5,0.95,0.95,7.511204817413912,17
356,0.5,0.95,0.95,7.507578981958715,16
357,0.5,0.95,0.95,6.182705973029518,13
358,0.5,0.95,0.95,12.149899345760485,26
359,0.5,0.95,0.95,17.067103862052573,35
360,0.5,0.95,0.95,8.680778227343543,18
361,0.5,0.95,0.95,7.107548630045031,15
362,0.5,0.95,0.95,10.050156673309678,22
363,0.5,0.95,0.95,5.248969098272973,12
364,0.5,0.95,0.95,15.094652118214334,30
365,0.5,0.95,0.95,6.723362291651096,15
366,0.5,0.95,0.95,7.8104087892201335,16
367,0.5,0.95,0.95,3.8768917910418517,9
368,0.5,0.95,0.95,11.521725234142675,25
369,0.5,0.95,0.95,12.2402607978173,27
370,0.5,0.95,0.95,14.410068547403332,29
371,0.5,0.95,0.95,6.74949389584745,15
372,0.5,0.95,0.95,17.589575542011744,35
373,0.5,0.95,0.95,39.16342299900013,77
374,0.5,0.95,0.95,4.854918576417679,11
375,0.5,0.95,0.95,30.135497487559693,61
376,0.5,0.95,0.95,6.093284524372191,13
377,0.5,0.95,0.95,9.466031001107547,21
378,0.5,0.95,0.95,7.16646952347497,15
379,0.5,0.95,0.95,15.81989792988201,32
380,0.5,0.95,0.95,12.437113991926271,26
381,0.5,0.95,0.95,8.666760280900546,18
382,0.5,0.95,0.95,11.850752093647161,25
383,0.5,0.95,0.95,11.210012190377569,23
384,0.5,0.95,0.95,8.004488810348082,19
385,0.5,0.95,0.95,6.525436523623596,15
386,0.5,0.95,0.95,17.28068375587403,36
387,0.5,0.95,0.95,4.061646491316578,9
388,0.5,0.95,0.95,28.42541747556735,57
389,0.5,0.95,0.95,40.18390724693345,80
390,0.5,0.95,0.95,5.814328985444802,13
391,0.5,0.95,0.95,31.376866598128576,66
392,0.5,0.95,0.95,12.342319981653805,27
393,0.5,0.95,0.95,7.704318846415214,16
394,0.5,0.95,0.95,7.774895289125211,17
395,0.5,0.95,0.95,5.527399181323577,12
396,0.5,0.95,0.95,4.840849631800903,11
397,0.5,0.95,0.95,25.535939409282967,52
398,0.5,0.95,0.95,6.884751725010159,16
399,0.5,0.95,0.95,16.776920336180115,36
400,0.5,0.95,0.95,8.766153766337519,19
401,0.5,0.95,0.95,5.510406880488525,13
402,0.5,0.95,0.95,10.737046825876789,23
403,0.5,0.95,0.95,7.734422344796,16
404,0.5,0.95,0.95,12.765909717211256,27
405,0.5,0.95,0.95,30.636370834178408,59
406,0.5,0.95,0.95,12.80885470654509,26
407,0.5,0.95,0.95,5.611538454136301,12
408,0.5,0.95,0.95,33.27514013506899,67
409,0.5,0.95,0.95,8.213072426970186,17
410,0.5,0.95,0.95,19.30900861645007,40
411,0.5,0.95,0.95,18.603619161851032,37
412,0.5,0.95,0.95,16.61700047450029,33
413,0.5,0.95,0.95,24.896909099252237,49
414,0.5,0.95,0.95,8.116175034739674,18
415,0.5,0.95,0.95,10.154355217340786,21
416,0.5,0.95,0.95,7.0520688577705934,15
417,0.5,0.95,0.95,8.209527376197657,17
418,0.5,0.95,0.95,18.267450057075198,37
419,0.5,0.95,0.95,14.255377984434055,30
420,0.5,0.95,0.95,9.561488779782362,21
421,0.5,0.95,0.95,6.44006992367106,13
422,0.5,0.95,0.95,8.661219903034931,18
423,0.5,0.95,0.95,14.95678885246008,30
424,0.5,0.95,0.95,35.69806683163135,74
425,0.5,0.95,0.95,24.755252344098228,51
426,0.5,0.95,0.95,6.092503200098088,13
427,0.5,0.95,0.95,18.757287997867497,39
428,0.5,0.95,0.95,9.223036419282243,19
429,0.5,0.95,0.95,9.577341961379792,21
430,0.5,0.95,0.95,6.133822289753911,13
431,0.5,0.95,0.95,17.136995698314518,34
432,0.5,0.95,0.95,25.473735560621712,51
433,0.5,0.95,0.95,6.550691717646441,14
434,0.5,0.95,0.95,5.796666883320439,13
435,0.5,0.95,0.95,12.471885490707695,27
436,0.5,0.95,0.95,32.30224097470936,64
437,0.5,0.95,0.95,9.494407383564736,19
438,0.5,0.95,0.95,19.322086783035832,39
439,0.5,0.95,0.95,10.650017984285705,22
440,0.5,0.95,0.95,10.964112089376096,23
441,0.5,0.95,0.95,12.283611174616553,27
442,0.5,0.95,0.95,7.6157866525067535,16
443,0.5,0.95,0.95,41.14394972400992,81
444,0.5,0.95,0.95,6.102102007577973,14
445,0.5,0.95,0.95,10.813829235258,22
446,0.5,0.95,0.95,10.655216216411443,22
447,0.5,0.95,0.95,14.314528301343199,29
448,0.5,0.95,0.95,4.994103934670493,12
449,0.5,0.95,0.95,12.866425581781332,27
450,0.5,0.95,0.95,10.17013467366491,21
451,0.5,0.95,0.95,8.96434291481647,18
452,0.5,0.95,0.95,12.067576451782376,24
453,0.5,0.95,0.95,14.391605998575182,32
454,0.5,0.95,0.95,23.012427718988853,47
455,0.5,0.95,0.95,19.925145939936016,42
456,0.5,0.95,0.95,9.872604941806879,22
457,0.5,0.95,0.95,8.323036158470007,17
458,0.5,0.95,0.95,7.183403453953381,15
459,0.5,0.95,0.95,19.564920163929102,41
460,0.5,0.95,0.95,22.225533500103626,44
461,0.5,0.95,0.95,13.256528901106599,27
462,0.5,0.95,0.95,9.7772294225428,22
463,0.5,0.95,0.95,5.325401016793867,12
464,0.5,0.95,0.95,12.004152501215975,27
465,0.5,0.95,0.95,35.41307178341982,72
466,0.5,0.95,0.95,6.084432464715354,13
467,0.5,0.95,0.95,19.50006936061623,40
468,0.5,0.95,0.95,9.095462655919285,20
469,0.5,0.95,0.95,5.250489560792638,12
470,0.5,0.95,0.95,39.37357567136691,80
471,0.5,0.95,0.95,9.887409590041642,21
472,0.5,0.95,0.95,29.415923685766835,59
473,0.5,0.95,0.95,15.365180287745268,33
474,0.5,0.95,0.95,6.237624544724838,14
475,0.5,0.95,0.95,5.191374271915043,12
476,0.5,0.95,0.95,28.170679589855922,60
477,0.5,0.95,0.95,9.792711921054686,21
478,0.5,0.95,0.95,4.867971827663611,11
479,0.5,0.95,0.95,23.82562635620903,48
480,0.5,0.95,0.95,19.461280856043974,40
481,0.5,0.95,0.95,19.34927571586866,40
482,0.5,0.95,0.95,13.143225043521777,27
483,0.5,0.95,0.95,6.606070321036181,15
484,0.5,0.95,0.95,10.446610091395295,22
485,0.5,0.95,0.95,8.278859469563121,17
486,0.5,0.95,0.95,20.01933807760636,41
487,0.5,0.95,0.95,9.585455001122556,20
488,0.5,0.95,0.95,12.728484077828668,26
489,0.5,0.95,0.95,10.281746791952386,22
490,0.5,0.95,0.95,12.383456212809987,25
491,0.5,0.95,0.95,10.30698257600721,22
492,0.5,0.95,0.95,11.289166836287905,23
493,0.5,0.95,0.95,19.785794457581684,39
494,0.5,0.95,0.95,6.065111913158395,14
495,0.5,0.95,0.95,14.30610659648048,30
496,0.5,0.95,0.95,10.352133993648357,21
497,0.5,0.95,0.95,10.180226910979917,22
498,0.5,0.95,0.95,8.854831375823332,18
499,0.5,0.95,0.95,7.546603309238166,16
500,0.5,0.95,0.95,14.556584155302252,29
501,0.5,0.95,0.85,11.373507014383911,25
502,0.5,0.95,0.85,0.0,1
503,0.5,0.95,0.85,11.265993369421572,23
504,0.5,0.95,0.85,11.586851130889993,23
505,0.5,0.95,0.85,6.610170863701872,15
506,0.5,0.95,0.85,17.428807269211923,36
507,0.5,0.95,0.85,14.367334347273692,30
508,0.5,0.95,0.85,12.347380797580348,25
509,0.5,0.95,0.85,6.3253598050767845,13
510,0.5,0.95,0.85,4.054968047764977,9
511,0.5,0.95,0.85,29.34838341711068,59
512,0.5,0.95,0.85,9.131457902983133,19
513,0.5,0.95,0.85,7.805518559513147,16
514,0.5,0.95,0.85,23.238180180900343,49
515,0.5,0.95,0.85,7.723844919103359,16
516,0.5,0.95,0.85,18.956282244558363,38
517,0.5,0.95,0.85,16.70933957207359,34
518,0.5,0.95,0.85,9.223874421444707,19
519,0.5,0.95,0.85,24.10791699077817,49
520,0.5,0.95,0.85,7.552528696536418,16
521,0.5,0.95,0.85,6.685260583832945,15
522,0.5,0.95,0.85,5.051703412856745,11
523,0.5,0.95,0.85,13.871838428392081,29
524,0.5,0.95,0.85,21.948328179487923,44
525,0.5,0.95,0.85,37.10118994095663,75
526,0.5,0.95,0.85,4.0568657509670825,9
527,0.5,0.95,0.85,10.813390550501621,22
528,0.5,0.95,0.85,19.98660747166143,42
529,0.5,0.95,0.85,11.490429940866079,23
530,0.5,0.95,0.85,25.054740244088226,51
531,0.5,0.95,0.85,12.301587202267696,25
532,0.5,0.95,0.85,20.507412746053134,42
533,0.5,0.95,0.85,28.091726486890114,57
534,0.5,0.95,0.85,7.715945743773092,16
535,0.5,0.95,0.85,8.478789901998462,18
536,0.5,0.95,0.85,9.876340735191164,22
537,0.5,0.95,0.85,6.138790533220905,14
538,0.5,0.95,0.85,30.499688117312783,60
539,0.5,0.95,0.85,21.5070151092391,43
540,0.5,0.95,0.85,13.789802857019543,30
541,0.5,0.95,0.85,10.22981083844615,21
542,0.5,0.95,0.85,15.288651425116106,31
543,0.5,0.95,0.85,13.337067397690108,27
544,0.5,0.95,0.85,16.368836705827512,33
545,0.5,0.95,0.85,7.495154146349336,17
546,0.5,0.95,0.85,8.358012965955828,18
547,0.5,0.95,0.85,7.824164752619498,16
548,0.5,0.95,0.85,19.786231889130214,40
549,0.5,0.95,0.85,7.261799170992612,15
550,0.5,0.95,0.85,21.8891139931202,44
551,0.5,0.95,0.85,13.307131363379897,27
552,0.5,0.95,0.85,40.47475126398361,81
553,0.5,0.95,0.85,33.573991961192796,66
554,0.5,0.95,0.85,11.28882224233501,25
555,0.5,0.95,0.85,15.815568265814935,31
556,0.5,0.95,0.85,5.6850937281475575,13
557,0.5,0.95,0.85,11.31111052742519,23
558,0.5,0.95,0.85,5.837169754335864,13
559,0.5,0.95,0.85,19.560266706161585,40
560,0.5,0.95,0.85,22.278285358941265,48
561,0.5,0.95,0.85,9.27021466745582,19
562,0.5,0.95,0.85,7.866218873231463,16
563,0.5,0.95,0.85,4.34103069843003,10
564,0.5,0.95,0.85,7.816374069692061,16
565,0.5,0.95,0.85,5.214527221879191,11
566,0.5,0.95,0.85,12.536194593670677,25
567,0.5,0.95,0.85,8.005852434872423,17
568,0.5,0.95,0.85,19.234562698202808,42
569,0.5,0.95,0.85,5.6307631908546325,13
570,0.5,0.95,0.85,22.116433723027335,44
571,0.5,0.95,0.85,19.729676025246416,40
572,0.5,0.95,0.85,16.303463594900677,35
573,0.5,0.95,0.85,5.599490225752222,12
574,0.5,0.95,0.85,8.20149128581629,19
575,0.5,0.95,0.85,4.866479837068014,11
576,0.5,0.95,0.85,17.311233489520014,35
577,0.5,0.95,0.85,9.265288012689759,20
