num episodio,learning constant,discount factor,exploration factor,acumulated reward,iterations
182,0.5,0.95,0.95,0.16642922544296376,33
183,0.5,0.95,0.95,0.0,15
184,0.5,0.95,0.95,0.26891346208171363,31
185,0.5,0.95,0.95,0.19142999807792577,24
186,0.5,0.95,0.95,0.23549973810947064,18
187,0.5,0.95,0.95,9.106555838544647,27
188,0.5,0.95,0.95,0.7576533936404085,32
189,0.5,0.95,0.95,28.339044781733442,96
190,0.5,0.95,0.95,9.0,37
191,0.5,0.95,0.95,0.0,10
192,0.5,0.95,0.95,0.3161474888291041,13
193,0.5,0.95,0.95,0.3588851047111568,25
194,0.5,0.95,0.95,50.66376512789586,79
195,0.5,0.95,0.95,21.008000000007083,68
196,0.5,0.95,0.95,1.072417050683569,40
197,0.5,0.95,0.95,11.192662304462644,24
198,0.5,0.95,0.95,0.012580892449854374,26
199,0.5,0.95,0.95,0.1207041929517519,9
200,0.5,0.95,0.95,1.0,11
201,0.5,0.95,0.95,106.0,172
202,0.5,0.95,0.95,1.6702638986065836,37
203,0.5,0.95,0.95,41.0,81
204,0.5,0.95,0.95,0.4149534984732929,16
205,0.5,0.95,0.95,0.0,16
206,0.5,0.95,0.95,0.046687756149719914,12
207,0.5,0.95,0.95,0.0,18
208,0.5,0.95,0.95,50.474784109041494,70
209,0.5,0.95,0.95,0.5965175017232188,16
210,0.5,0.95,0.95,0.0,13
211,0.5,0.95,0.95,0.03679422376469702,20
212,0.5,0.95,0.95,35.0,80
213,0.5,0.95,0.95,22.86187577633222,44
214,0.5,0.95,0.95,0.0880001593130931,41
215,0.5,0.95,0.95,0.43424221625841286,16
216,0.5,0.95,0.95,0.6951496632564392,24
217,0.5,0.95,0.95,0.1038838294214081,39
218,0.5,0.95,0.95,0.23957883925478407,15
219,0.5,0.95,0.95,6.0,10
220,0.5,0.95,0.95,0.9276713946356714,22
221,0.5,0.95,0.95,0.024865107300435556,22
222,0.5,0.95,0.95,6.0,14
223,0.5,0.95,0.95,4.0,22
224,0.5,0.95,0.95,0.0849878722755016,27
225,0.5,0.95,0.95,0.184389579409593,13
226,0.5,0.95,0.95,0.4588676609536861,34
227,0.5,0.95,0.95,0.08050103207788034,17
228,0.5,0.95,0.95,0.027676481510519282,28
229,0.5,0.95,0.95,0.08371546870182767,23
230,0.5,0.95,0.95,0.09901146473911442,41
231,0.5,0.95,0.95,0.009202852013174698,15
232,0.5,0.95,0.95,0.3982522577937198,54
233,0.5,0.95,0.95,0.3443095480394294,48
234,0.5,0.95,0.95,0.05947507308120923,14
235,0.5,0.95,0.95,0.0,12
236,0.5,0.95,0.95,0.41779367168507503,19
237,0.5,0.95,0.95,0.07346833942583336,32
238,0.5,0.95,0.95,32.76856283973505,134
239,0.5,0.95,0.95,0.23833116822463615,11
240,0.5,0.95,0.95,0.32058523819408136,9
241,0.5,0.95,0.95,0.49176266664115487,31
242,0.5,0.95,0.95,0.09900426289667502,29
243,0.5,0.95,0.95,0.020043419601186954,28
244,0.5,0.95,0.95,0.42156511144500747,42
245,0.5,0.95,0.95,0.010052046267474656,11
246,0.5,0.95,0.95,2.2640316039481716,29
247,0.5,0.95,0.95,16.242988003606115,74
248,0.5,0.95,0.95,9.339431646086853,15
249,0.5,0.95,0.95,16.22061906896053,30
250,0.5,0.95,0.95,5.302660281698886,46
251,0.5,0.95,0.95,7.048849352118498,25
252,0.5,0.95,0.95,0.01817475981541979,21
253,0.5,0.95,0.95,4.0,16
254,0.5,0.95,0.95,0.016043419415537722,27
255,0.5,0.95,0.95,12.033000000028027,74
256,0.5,0.95,0.95,0.308088742890504,32
257,0.5,0.95,0.95,0.048000008485713584,20
258,0.5,0.95,0.95,0.0815982983623671,11
259,0.5,0.95,0.95,0.08280320374858562,11
260,0.5,0.95,0.95,0.10204291083486042,39
261,0.5,0.95,0.95,0.3662325580122884,52
262,0.5,0.95,0.95,0.1785446555453026,27
263,0.5,0.95,0.95,0.0,15
264,0.5,0.95,0.95,23.114259853365162,33
265,0.5,0.95,0.95,5.513073674757563,34
266,0.5,0.95,0.95,48.0645276156707,102
267,0.5,0.95,0.95,0.0,15
268,0.5,0.95,0.95,0.29458530122484256,13
269,0.5,0.95,0.95,0.6174574115758157,29
270,0.5,0.95,0.95,25.11543305643837,31
271,0.5,0.95,0.95,1.7402684367667927,33
272,0.5,0.95,0.95,0.20852447126294593,13
273,0.5,0.95,0.95,0.0,13
274,0.5,0.95,0.95,0.26401082746637106,8
275,0.5,0.95,0.95,0.08256581476237898,10
276,0.5,0.95,0.95,0.08363648132991505,19
277,0.5,0.95,0.95,18.01000907957374,26
278,0.5,0.95,0.95,46.67651620116398,108
279,0.5,0.95,0.95,0.15264419176380034,19
280,0.5,0.95,0.95,0.0,14
281,0.5,0.95,0.95,0.3163287738291815,11
282,0.5,0.95,0.95,1.112294740059534,17
283,0.5,0.95,0.95,23.86852931422215,67
284,0.5,0.95,0.95,2.320590179430103,130
285,0.5,0.95,0.95,0.03600000185928088,25
286,0.5,0.95,0.95,0.2728092712194497,36
287,0.5,0.95,0.95,0.05400002855556151,11
288,0.5,0.95,0.95,0.3846008241230939,22
289,0.5,0.95,0.95,4.0,19
290,0.5,0.95,0.95,48.07767036115069,85
291,0.5,0.95,0.95,0.0,10
292,0.5,0.95,0.95,0.013436116378022419,13
293,0.5,0.95,0.95,0.0,14
294,0.5,0.95,0.95,11.021522767213767,39
295,0.5,0.95,0.95,0.27641779839479264,21
296,0.5,0.95,0.95,0.3520221598464153,26
297,0.5,0.95,0.95,8.363913782940966,16
298,0.5,0.95,0.95,64.07730359719058,82
299,0.5,0.95,0.95,9.197428584973292,122
300,0.5,0.95,0.95,0.09181218645673403,15
301,0.5,0.95,0.95,4.55124109747474,18
302,0.5,0.95,0.95,16.00800033736895,26
303,0.5,0.95,0.95,0.1537375970442039,18
304,0.5,0.95,0.95,0.19620591503588047,20
305,0.5,0.95,0.95,42.026357092318996,107
306,0.5,0.95,0.95,3.0,28
307,0.5,0.95,0.95,59.32311408187026,111
308,0.5,0.95,0.95,23.0,46
309,0.5,0.95,0.95,1.4048688248191976,31
310,0.5,0.95,0.95,1.4292534608325893,85
311,0.5,0.95,0.95,14.0,37
312,0.5,0.95,0.95,0.07356863777788147,9
313,0.5,0.95,0.95,0.31970349106702783,14
314,0.5,0.95,0.95,0.4313530140177569,29
315,0.5,0.95,0.95,0.01900000000233356,13
316,0.5,0.95,0.95,0.37148105526932873,21
317,0.5,0.95,0.95,0.008000039620264035,16
318,0.5,0.95,0.95,31.045724194247452,123
319,0.5,0.95,0.95,0.15994258043369206,15
320,0.5,0.95,0.95,7.018000000049118,32
321,0.5,0.95,0.95,0.018000000011664553,18
322,0.5,0.95,0.95,0.08263059030288755,10
323,0.5,0.95,0.95,0.13667189115568124,16
324,0.5,0.95,0.95,0.8742962588277735,34
325,0.5,0.95,0.95,3.0653751598099612,16
326,0.5,0.95,0.95,0.13362464325036363,63
327,0.5,0.95,0.95,0.6003025284913438,20
328,0.5,0.95,0.95,0.4237946142789908,25
329,0.5,0.95,0.95,0.01821513694041542,28
330,0.5,0.95,0.95,22.0,44
331,0.5,0.95,0.95,0.3514398528215807,20
332,0.5,0.95,0.95,0.0,12
333,0.5,0.95,0.95,0.15918163436177302,26
334,0.5,0.95,0.95,0.09058684585604951,33
335,0.5,0.95,0.95,0.0,14
336,0.5,0.95,0.95,0.3365951923755472,15
337,0.5,0.95,0.95,3.0,10
338,0.5,0.95,0.95,3.0,22
339,0.5,0.95,0.95,25.718075780085794,45
340,0.5,0.95,0.95,0.4016119838108292,15
341,0.5,0.95,0.95,0.0,24
342,0.5,0.95,0.95,0.447048675563078,28
343,0.5,0.95,0.95,3.1548529906133203,44
344,0.5,0.95,0.95,0.19047558417329294,21
345,0.5,0.95,0.95,0.4493413425580992,39
346,0.5,0.95,0.95,60.52782869226887,164
347,0.5,0.95,0.95,0.43738142283062,18
348,0.5,0.95,0.95,7.10878759031516,30
349,0.5,0.95,0.95,0.0,14
350,0.5,0.95,0.95,6.0,26
351,0.5,0.95,0.95,0.032000000012936666,18
352,0.5,0.95,0.95,0.0,1
353,0.5,0.95,0.95,1.0857092824763528,41
354,0.5,0.95,0.95,0.04342620762552984,26
355,0.5,0.95,0.95,1.0,30
356,0.5,0.95,0.95,0.06300023997860169,23
357,0.5,0.95,0.95,15.0,18
358,0.5,0.95,0.95,0.09901025798259847,19
359,0.5,0.95,0.95,11.20906453486189,38
360,0.5,0.95,0.95,8.064591702947162,20
361,0.5,0.95,0.95,4.072000012094621,31
362,0.5,0.95,0.95,43.0,75
363,0.5,0.95,0.95,0.01338807443525668,23
364,0.5,0.95,0.95,0.07005060882029206,14
365,0.5,0.95,0.95,0.36703994520645633,15
366,0.5,0.95,0.95,38.01,69
367,0.5,0.95,0.95,0.057745210716239226,16
368,0.5,0.95,0.95,0.06408949011090065,27
369,0.5,0.95,0.95,5.0,36
370,0.5,0.95,0.95,49.02700000000329,136
371,0.5,0.95,0.95,0.7674108409752908,49
372,0.5,0.95,0.95,0.0,13
373,0.5,0.95,0.95,40.44419823508492,93
374,0.5,0.95,0.95,0.5128819241089326,19
375,0.5,0.95,0.95,0.17431641900019443,36
376,0.5,0.95,0.95,1.1702051611108353,62
377,0.5,0.95,0.95,0.22726576224446832,13
378,0.5,0.95,0.95,0.032838567644212266,20
379,0.5,0.95,0.95,0.040546661117287844,20
380,0.5,0.95,0.95,0.11146609082182912,28
381,0.5,0.95,0.95,0.02162915254890036,9
382,0.5,0.95,0.95,0.13382842027736772,29
383,0.5,0.95,0.95,1.3295756033295163,34
384,0.5,0.95,0.95,0.02649487389913431,17
385,0.5,0.95,0.95,0.0,13
386,0.5,0.95,0.95,0.05941923346085832,41
387,0.5,0.95,0.95,47.15549296291555,127
388,0.5,0.95,0.95,0.3502507763367848,13
389,0.5,0.95,0.95,5.248987745951622,21
390,0.5,0.95,0.95,11.079310658557327,27
391,0.5,0.95,0.95,0.05600052584543276,32
392,0.5,0.95,0.95,0.011157562391236091,31
393,0.5,0.95,0.95,0.19033458195985908,7
394,0.5,0.95,0.95,0.1522020662232353,13
395,0.5,0.95,0.95,4.0,11
396,0.5,0.95,0.95,23.319329483197386,37
397,0.5,0.95,0.95,6.131000036790331,31
398,0.5,0.95,0.95,0.21102686174025742,44
399,0.5,0.95,0.95,0.5702667132069951,29
400,0.5,0.95,0.95,0.07555201804599537,22
401,0.5,0.95,0.95,0.06008597565911287,19
402,0.5,0.95,0.95,0.11944562292921701,12
403,0.5,0.95,0.95,2.282973612862654,40
404,0.5,0.95,0.95,0.6018464187856364,22
405,0.5,0.95,0.95,0.0886054916267242,11
406,0.5,0.95,0.95,0.16980990356842138,48
407,0.5,0.95,0.95,0.4303467967333074,26
408,0.5,0.95,0.95,0.3238304561061166,12
409,0.5,0.95,0.95,0.39343757877112184,16
410,0.5,0.95,0.95,0.0,25
411,0.5,0.95,0.95,0.28677894051273495,15
412,0.5,0.95,0.95,132.0450364024815,215
413,0.5,0.95,0.95,0.12100277346526478,19
414,0.5,0.95,0.95,0.0,18
415,0.5,0.95,0.95,0.2532132397540559,8
416,0.5,0.95,0.95,0.03200000000007097,32
417,0.5,0.95,0.95,0.0,14
418,0.5,0.95,0.95,2.302426083664975,25
419,0.5,0.95,0.95,0.11491028265425354,21
420,0.5,0.95,0.95,0.1255091105952367,8
421,0.5,0.95,0.95,0.16152840796009452,44
422,0.5,0.95,0.95,0.15521814842015447,30
423,0.5,0.95,0.95,1.1524044005707172,27
424,0.5,0.95,0.95,26.059700291209356,54
425,0.5,0.95,0.95,0.7882211787302396,15
426,0.5,0.95,0.95,1.101049352644413,75
427,0.5,0.95,0.95,0.4577003472345593,26
428,0.5,0.95,0.95,0.37029525777863004,23
429,0.5,0.95,0.95,0.29351024736625037,14
430,0.5,0.95,0.95,0.14047103383211873,60
431,0.5,0.95,0.95,0.0,50
432,0.5,0.95,0.95,0.6974608613130605,23
433,0.5,0.95,0.95,0.2243715633595838,19
434,0.5,0.95,0.95,0.08100000353168539,25
435,0.5,0.95,0.95,0.047945398260170906,13
436,0.5,0.95,0.95,21.096000000000654,39
437,0.5,0.95,0.95,5.166699098508219,56
438,0.5,0.95,0.95,26.0,66
439,0.5,0.95,0.95,0.2996335192174178,32
440,0.5,0.95,0.95,0.09003131446085327,30
441,0.5,0.95,0.95,15.230993948700943,45
442,0.5,0.95,0.95,3.3086287031339845,26
443,0.5,0.95,0.95,6.02259522551284,48
444,0.5,0.95,0.95,0.4248047954090538,13
445,0.5,0.95,0.95,0.0,17
446,0.5,0.95,0.95,0.16984251931393413,17
447,0.5,0.95,0.95,1.2127876322862234,45
448,0.5,0.95,0.95,0.3397850571927863,44
449,0.5,0.95,0.95,3.1255329140038173,31
450,0.5,0.95,0.95,2.0830000002574076,56
451,0.5,0.95,0.95,0.36261001001091286,33
452,0.5,0.95,0.95,0.1010834500057899,29
453,0.5,0.95,0.95,0.0,14
454,0.5,0.95,0.95,0.23890494466518383,13
455,0.5,0.95,0.95,0.1865918770682413,11
456,0.5,0.95,0.95,0.5185826721376294,14
457,0.5,0.95,0.95,6.121457139918756,31
458,0.5,0.95,0.95,4.0,27
459,0.5,0.95,0.95,21.0,53
460,0.5,0.95,0.95,0.9575057753180851,31
461,0.5,0.95,0.95,0.09331092818538529,13
462,0.5,0.95,0.95,0.0,12
463,0.5,0.95,0.95,0.25543465199415594,23
464,0.5,0.95,0.95,0.0,13
465,0.5,0.95,0.95,29.70293000821566,172
466,0.5,0.95,0.95,0.30884499412559246,26
467,0.5,0.95,0.95,0.6041443442030644,21
468,0.5,0.95,0.95,0.0,12
469,0.5,0.95,0.95,0.14290763353973562,22
470,0.5,0.95,0.95,33.12282829682627,75
471,0.5,0.95,0.95,0.3975105212643416,20
472,0.5,0.95,0.95,0.009000534244923185,35
473,0.5,0.95,0.95,0.0,12
474,0.5,0.95,0.95,0.6049729746122072,14
475,0.5,0.95,0.95,0.0,13
476,0.5,0.95,0.95,0.08091900814433284,9
477,0.5,0.95,0.95,0.4266520128055862,28
478,0.5,0.95,0.95,9.622716812995744,85
479,0.5,0.95,0.95,0.0826087799602344,10
480,0.5,0.95,0.95,2.483556258636029,33
481,0.5,0.95,0.95,0.024000004265640626,20
482,0.5,0.95,0.95,0.0,13
483,0.5,0.95,0.95,11.180049857433632,98
484,0.5,0.95,0.95,36.21119228664932,61
485,0.5,0.95,0.95,0.21070697949637163,22
486,0.5,0.95,0.95,0.0,18
487,0.5,0.95,0.95,34.379815153750855,90
488,0.5,0.95,0.95,0.11200402513863794,38
489,0.5,0.95,0.95,0.1614449557601264,27
490,0.5,0.95,0.95,0.5371297035004998,13
491,0.5,0.95,0.95,0.012378953593772056,14
492,0.5,0.95,0.95,0.0,12
493,0.5,0.95,0.95,0.2383981971601005,12
494,0.5,0.95,0.95,1.0485283291777423,42
495,0.5,0.95,0.95,25.02437653438036,65
496,0.5,0.95,0.95,5.0,70
497,0.5,0.95,0.95,18.0,49
498,0.5,0.95,0.95,4.214271750870405,20
499,0.5,0.95,0.95,11.0,33
500,0.5,0.95,0.95,0.0,28
501,0.5,0.95,0.85,5.0,28
502,0.5,0.95,0.85,3.027000136714109,16
503,0.5,0.95,0.85,0.39385126991845976,19
504,0.5,0.95,0.85,0.0,18
505,0.5,0.95,0.85,0.39786242408173333,22
506,0.5,0.95,0.85,0.0,14
507,0.5,0.95,0.85,16.048423551083857,25
508,0.5,0.95,0.85,8.096000993752812,22
509,0.5,0.95,0.85,1.0912466472928213,18
510,0.5,0.95,0.85,18.0,18
511,0.5,0.95,0.85,11.0,38
512,0.5,0.95,0.85,2.0,26
513,0.5,0.95,0.85,0.27799862103962836,37
514,0.5,0.95,0.85,0.045060945930989194,23
515,0.5,0.95,0.85,0.2963149931830132,66
516,0.5,0.95,0.85,0.7996226893702222,21
517,0.5,0.95,0.85,0.0,13
518,0.5,0.95,0.85,8.160230531510907,27
519,0.5,0.95,0.85,0.05060186667722233,15
520,0.5,0.95,0.85,0.14498578052248645,15
521,0.5,0.95,0.85,0.4036305513072396,24
522,0.5,0.95,0.85,0.2845135828077524,43
523,0.5,0.95,0.85,0.45348490804124647,28
524,0.5,0.95,0.85,4.018026789079615,28
525,0.5,0.95,0.85,0.0,11
526,0.5,0.95,0.85,0.0921686452066367,18
527,0.5,0.95,0.85,0.045000027264499,28
528,0.5,0.95,0.85,0.0,11
529,0.5,0.95,0.85,17.0,27
530,0.5,0.95,0.85,13.0,17
531,0.5,0.95,0.85,5.346685920509621,67
532,0.5,0.95,0.85,0.2357359100428008,24
533,0.5,0.95,0.85,0.0,28
534,0.5,0.95,0.85,31.749635884141387,81
535,0.5,0.95,0.85,0.0,12
536,0.5,0.95,0.85,1.0321046772195814,23
537,0.5,0.95,0.85,9.0,17
538,0.5,0.95,0.85,4.154289981652985,53
539,0.5,0.95,0.85,17.0,24
540,0.5,0.95,0.85,1.3462333250564893,29
541,0.5,0.95,0.85,0.3487234219092762,23
542,0.5,0.95,0.85,0.07200000038180773,24
543,0.5,0.95,0.85,0.0792629780730192,37
544,0.5,0.95,0.85,10.0,34
545,0.5,0.95,0.85,2.0,14
546,0.5,0.95,0.85,0.24000666618870575,16
547,0.5,0.95,0.85,0.009117136909761025,13
548,0.5,0.95,0.85,0.07305446467687218,26
549,0.5,0.95,0.85,10.160576896634538,61
550,0.5,0.95,0.85,0.4959281221744749,37
551,0.5,0.95,0.85,7.159090168219722,73
552,0.5,0.95,0.85,0.2424312604498114,29
553,0.5,0.95,0.85,23.393019842859836,51
554,0.5,0.95,0.85,0.8790697101915684,30
555,0.5,0.95,0.85,0.28126697289284486,14
556,0.5,0.95,0.85,0.8330865497781321,27
557,0.5,0.95,0.85,16.0624515616864,75
558,0.5,0.95,0.85,5.292276066055335,34
559,0.5,0.95,0.85,2.0,21
560,0.5,0.95,0.85,0.0,15
561,0.5,0.95,0.85,0.6727748537861902,42
562,0.5,0.95,0.85,0.3894763690036928,38
563,0.5,0.95,0.85,2.233701473649985,52
564,0.5,0.95,0.85,15.01952342560863,50
565,0.5,0.95,0.85,0.22720871182672267,12
566,0.5,0.95,0.85,11.0,45
567,0.5,0.95,0.85,7.048000000517464,28
568,0.5,0.95,0.85,0.009096633843303026,23
569,0.5,0.95,0.85,3.0,13
570,0.5,0.95,0.85,6.0,23
571,0.5,0.95,0.85,0.3656230054648315,15
572,0.5,0.95,0.85,0.21486215987084617,35
573,0.5,0.95,0.85,0.14063270409852385,43
574,0.5,0.95,0.85,0.30910240201490347,10
575,0.5,0.95,0.85,52.28907568052199,126
576,0.5,0.95,0.85,0.5235674047468168,12
577,0.5,0.95,0.85,1.2005539822765607,40
578,0.5,0.95,0.85,0.009000008039760435,14
579,0.5,0.95,0.85,0.0,13
580,0.5,0.95,0.85,11.025558758821637,23
581,0.5,0.95,0.85,159.03200000000476,203
582,0.5,0.95,0.85,0.0,16
583,0.5,0.95,0.85,20.025450675063222,22
584,0.5,0.95,0.85,5.25237797616412,20
585,0.5,0.95,0.85,10.0,25
586,0.5,0.95,0.85,0.03454009514538029,14
587,0.5,0.95,0.85,61.042000000031,95
